func,start,end,is_cold,container_id,provider.request_id,blob.upload,blob.download,request_id
split,1704702494.689747,1704702497.048618,True,da92465c,03c7aac0-76d9-4b0a-ac33-3a14253d0ece,23001,23000,e7520bc9
shuffle,1704702500.574487,1704702502.617814,True,1e2185f9,231cb57b-fef9-44f3-8773-285aecc98198,0,0,84349c13
reduce,1704702503.305634,1704702505.674044,True,d5c53e1d,fa499c37-4b27-4ed6-8fe7-e2e1ed79745d,0,9,b17eac03
reduce,1704702503.156093,1704702505.485539,True,38ed844d,655082d3-f13b-4c62-8c92-9ee56d65e2c9,0,9,2103131c
reduce,1704702502.776843,1704702505.029562,True,0edbc585,3c5e7363-2f07-4959-b295-db9d34054829,0,9,11228684
reduce,1704702502.61678,1704702504.925501,True,856934e3,7f433782-8e82-4c74-a0b2-d65decd59789,0,9,c7ac3a93
map,1704702497.631141,1704702499.99263,True,c34158b0,90104205-a121-4371-b747-0e4151db099d,15,7661,81555dc7
shuffle,1704702500.25441,1704702502.458304,True,a921a3c5,57948c63-22ea-43ad-85da-845d1f698fd7,0,0,7c9c2e79
reduce,1704702502.942189,1704702505.292282,True,28267c5a,9f694ed2-c636-4977-b919-a47669f9d140,0,9,5af19190
map,1704702497.447632,1704702499.858292,True,afb2050d,3fb84729-536b-4620-8791-7358d3e9f2a3,15,7670,2f834e76
map,1704702497.556558,1704702499.982926,True,37426b6e,7454d578-9bb4-48ec-9b51-d4c4e8595ffc,15,7661,b2145022
map,1704702497.505205,1704702499.827546,True,1289b84a,f0c5741d-da52-47cd-b4f1-d754b1e7f942,15,7661,609c04fe
reduce,1704702502.833811,1704702505.192018,True,36997820,44dcba6f-3b59-4e69-891e-05a8b343bb47,0,9,5b92f19c
map,1704702497.479449,1704702499.846634,True,61ef0e91,ed7a45bc-c23d-48b9-8640-920495e19e79,15,7661,47f040e0
split,1704702494.447948,1704702496.719968,True,79d23fb6,b077c8d4-3c9c-427a-9ef5-2b7ad70957a3,23001,23000,7c9c2e79
reduce,1704702503.01468,1704702505.245042,True,0054c926,36ffa86b-7ddb-4853-b0ed-74856d0627bd,0,9,fc32e4c1
reduce,1704702503.083801,1704702505.416798,True,76a778b3,0419e3d9-75ac-4497-87f7-40afd875da4a,0,9,fabfbdb9
shuffle,1704702500.271584,1704702502.514992,True,2e24243d,bd43285c-27ad-4f30-b540-47690696e627,0,0,880f62df
reduce,1704702502.907196,1704702505.138783,True,8c2734ba,1521afc9-46ea-499c-9168-2f68d8ba27fa,0,9,5af19190
map,1704702497.430731,1704702499.888809,True,12fd7d75,7c4b050a-c4b0-40b8-8a03-3ced44467228,15,7670,30f7e950
reduce,1704702503.170564,1704702505.609448,True,41ba0f03,625f22ab-7656-44ca-8912-fd8b7eb29753,0,9,81555dc7
reduce,1704702503.042859,1704702505.374421,True,b111b757,0ce7ae56-88eb-47ed-ac43-6d30456fea1f,0,9,609c04fe
reduce,1704702502.948684,1704702505.280101,True,d7b0f1fc,cb176b33-1699-4698-b33f-1854bd6c2fc1,0,9,7c9c2e79
shuffle,1704702500.556634,1704702502.72148,True,b440b0c3,93476b92-d69b-4c6f-a9b7-2cd03429ca27,0,0,81555dc7
shuffle,1704702500.531735,1704702502.664515,True,4d418ce2,c91b0593-e44b-4d5f-a777-f83ac1c4b1c9,0,0,2103131c
map,1704702497.174077,1704702499.581653,True,7f5d094a,ff23c18b-83f8-4f9e-be8f-e1cb1c3d8d1d,15,7661,11228684
shuffle,1704702500.673775,1704702502.832271,True,5d3d57d0,183055ec-3286-428c-a3c5-516c4685e731,0,0,b17eac03
reduce,1704702503.087449,1704702505.439018,True,a9084a56,f65942e5-0c73-460b-9998-74fcaa677b51,0,9,2f834e76
map,1704702497.628278,1704702499.970529,True,93dfa682,e22c5035-0287-45d5-b4ba-0b915b3300ac,15,7661,fabfbdb9
reduce,1704702503.114895,1704702505.609682,True,d0e59b11,20b87bd0-6924-48e7-a2bb-35fff3f33532,0,9,84349c13
reduce,1704702503.061813,1704702505.210335,True,858f1635,25b3fdd2-28a0-4591-ad3b-620b7d1006fd,0,9,eda8f18b
reduce,1704702503.05919,1704702505.34731,True,94c5145e,175e3a88-e91d-454e-99c3-b0eda1b8b75c,0,9,609c04fe
map,1704702497.57841,1704702499.974212,True,e56f4960,3f1bfc57-c620-4611-bfe2-962746f854c1,15,7670,9b1ca84a
