func,start,end,is_cold,container_id,provider.request_id,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
decode,1655718299.465197,1655718301.192721,False,48131a1d,8ecf8352-94be-44ab-b962-0718bcec0eb1,ff0a4439,11303150.0,0.0,,,,0.0
analyse,1655718548.72805,1655718587.964172,False,48131a1d,31697312-435c-4721-8344-f0811165613d,ff0a4439,237428416.0,0.0,,,,0.0
summarize,1655718913.546195,1655718913.550805,False,48131a1d,e75e816a-7c8c-4e57-9e60-bf181d777ed4,ff0a4439,236614.0,0.0,,,,0.0
analyse,1655718509.900178,1655718548.718678,False,48131a1d,449efc5b-8436-4a38-8e67-cf98fa6ea9be,ff0a4439,198187288.0,0.0,,,,0.0
decode,1655718306.71219,1655718308.583882,False,48131a1d,c224587f-82c4-4ff1-93e4-5f0ef333baf4,738b1889,16358697.0,0.0,,,,0.0
summarize,1655718913.790571,1655718913.816308,False,48131a1d,40c02fd4-4155-437d-9278-d214db30431c,738b1889,276445.0,0.0,,,,0.0
analyse,1655718628.23045,1655718669.524497,False,48131a1d,000a8852-f84d-4b96-9bb3-64083414f2cd,738b1889,238358787.0,0.0,,,,0.0
analyse,1655718790.918995,1655718830.533162,False,48131a1d,cf1f1935-c766-4d68-ab17-e1b82d6fc427,738b1889,399257404.0,0.0,,,,0.0
decode,1655718301.311986,1655718303.001898,False,63f4c822,d3f3ffde-9b7c-47d0-9d1c-71b60b6ed862,58c60861,7302113.0,0.0,,,,0.0
summarize,1655718955.238986,1655718955.247057,False,63f4c822,44114ea2-b0a7-4d2e-a981-2d25481d9225,58c60861,169993.0,0.0,,,,0.0
analyse,1655718914.425992,1655718954.727373,False,63f4c822,86590a15-2ce7-4495-a854-7c2ec96c2a4e,58c60861,408283364.0,0.0,,,,0.0
analyse,1655718832.771118,1655718873.084477,False,63f4c822,f17d8a8c-77dc-4901-a8bc-fbea86ace1da,58c60861,326661122.0,0.0,,,,0.0
decode,1655718293.967175,1655718295.76829,False,48131a1d,0856b3ab-206f-4f53-986e-2d234fab4c31,91c0b51d,5987577.0,0.0,,,,0.0
analyse,1655718694.766627,1655718739.158996,False,e51bf59d,c69edd5e-1b6c-4e13-95f2-1326142a7049,91c0b51d,259496235.0,0.0,,,,0.0
summarize,1655719040.488031,1655719040.502829,False,e51bf59d,52fa9350-1f74-468b-adc8-ccbf387e9441,91c0b51d,144724.0,0.0,,,,0.0
analyse,1655718739.171122,1655718780.450081,False,e51bf59d,97a67d42-a898-4f1e-820f-de0beef79b5a,91c0b51d,300741561.0,0.0,,,,0.0
decode,1655718292.044866,1655718293.975257,False,e4cdbbfb,24884634-9347-4c8c-91a2-5d0ddfac6727,d30847e8,3987628.0,0.0,,,,0.0
analyse,1655718303.012667,1655718348.979542,False,e51bf59d,e60c7656-aeca-49b3-98c9-72306e40ab18,d30847e8,54848393.0,0.0,,,,0.0
analyse,1655718339.70199,1655718382.197809,False,e4cdbbfb,feee2279-420d-46c4-a100-8af254e24625,d30847e8,88080937.0,0.0,,,,0.0
summarize,1655718816.259845,1655718816.266548,False,e4cdbbfb,9b074245-0859-43ce-a5c4-a87c411f1363,d30847e8,302557493.0,0.0,,,,0.0
analyse,1655718470.312078,1655718513.629365,False,e4cdbbfb,41645f87-16a1-4585-82d5-041b19a2b9e5,b5edf8bc,131246359.0,0.0,,,,0.0
summarize,1655718816.670771,1655718816.692866,False,e4cdbbfb,e34ef760-71cd-45c9-b6f1-6529191503cf,b5edf8bc,89331.0,0.0,,,,0.0
analyse,1655718556.108713,1655718597.666866,False,e4cdbbfb,04848c38-8748-47d3-a571-12f47fa0f888,b5edf8bc,215171178.0,0.0,,,,0.0
decode,1655718295.63346,1655718297.517733,False,63f4c822,53cda2c8-d604-41f3-95b0-62c12ce6da28,b5edf8bc,7622184.0,0.0,,,,0.0
decode,1655718289.993112,1655718292.039698,False,e4cdbbfb,eb063131-6131-4780-a3a6-8273c3705957,b4e5fa58,2083323.0,0.0,,,,0.0
analyse,1655718295.910803,1655718339.697786,False,e4cdbbfb,0f7b05fc-17ce-4ff1-a823-8d7a3200e6da,b4e5fa58,45640220.0,0.0,,,,0.0
analyse,1655718310.570808,1655718350.427235,False,48131a1d,d717c2ce-7454-46f3-89f3-229cffd9370a,b4e5fa58,56380774.0,0.0,,,,0.0
