func,start,end,is_cold,container_id,provider.request_id,blob.upload,blob.download,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
generate,1701285658.899462,1701285658.900157,True,190beb48,ec49d5a7-a0af-48af-a0bc-5f74b7907c5e,0,0,dcac3cd1,7810.0,214120.0,45.0,8.0,256.0,2048.0
process,1701285659.444493,1701285660.446274,True,e17f7c16,0e5be6c7-9bd1-4cb7-97f2-91fc91fb7750,0,0,dcac3cd1,1013020.0,245080.0,46.0,1014.0,256.0,259584.0
process,1701285659.436872,1701285660.438616,True,32e548e2,e150db02-ca3f-4955-a672-9063fd67e37a,0,0,dcac3cd1,1007490.0,210040.0,45.0,1008.0,256.0,258048.0
process,1701285659.393282,1701285660.394482,True,70cde2af,d523a1c5-865b-4d89-b1e8-faacf5a86ea6,0,0,dcac3cd1,1007830.0,233140.0,45.0,1008.0,256.0,258048.0
process,1701285659.429404,1701285660.431264,True,acd28d5c,be8648d9-4644-4f62-8654-accf5864e4d4,0,0,dcac3cd1,1008930.0,234640.0,46.0,1009.0,256.0,258304.0
process,1701285659.481943,1701285660.483772,True,0b0a6dd3,ee922f82-f8ed-4293-a41d-3cda1f9bd06c,0,0,f7247ae4,1015060.0,272120.0,45.0,1016.0,256.0,260096.0
generate,1701285658.910132,1701285658.910939,True,6a642bdd,08ba1370-60f9-4671-8157-e25df4219db2,0,0,f7247ae4,8920.0,243970.0,46.0,9.0,256.0,2304.0
process,1701285659.422787,1701285660.424599,True,3452112b,4851e323-1d2f-455b-a784-087806851a28,0,0,f7247ae4,1008480.0,226200.0,46.0,1009.0,256.0,258304.0
process,1701285659.408234,1701285660.409081,True,b28786fc,fbf04e0a-fa3f-4e36-9188-fec52f14c251,0,0,f7247ae4,1010360.0,243150.0,46.0,1011.0,256.0,258816.0
process,1701285659.401878,1701285660.403721,True,9c8e4938,cb5f9bd7-aced-46f7-9785-fbc1611463a4,0,0,f7247ae4,1012410.0,230410.0,45.0,1013.0,256.0,259328.0
process,1701285659.436153,1701285660.437971,True,01585c51,feb4a93f-1f00-4d2f-a5b5-a571b524d5f9,0,0,aab5d7e3,1011790.0,233640.0,46.0,1012.0,256.0,259072.0
process,1701285659.409428,1701285660.411234,True,e1c81593,c1b898f0-628b-403f-a717-6268728c0473,0,0,aab5d7e3,1009940.0,233970.0,45.0,1010.0,256.0,258560.0
process,1701285659.432117,1701285660.433425,True,7fcf6a26,0457fc55-90b9-4317-87f0-6e8af7093fc4,0,0,aab5d7e3,1007730.0,233670.0,45.0,1008.0,256.0,258048.0
process,1701285659.431766,1701285660.433618,True,2188f75a,c6fbc9c4-6013-421e-a026-c2416518efcb,0,0,aab5d7e3,1009740.0,245400.0,45.0,1010.0,256.0,258560.0
generate,1701285658.899084,1701285658.89981,True,8b12b999,10f4e03e-1ba7-4b8a-94b7-2e7116f5e883,0,0,aab5d7e3,11440.0,236490.0,46.0,12.0,256.0,3072.0
process,1701285659.383034,1701285660.384776,True,c815d33f,6b1f6245-d403-4997-be37-d1d6f1757474,0,0,e2f521a2,1010240.0,200770.0,46.0,1011.0,256.0,258816.0
process,1701285659.37599,1701285660.377783,True,f79474df,f0667cfc-a82e-413d-9e6b-7273a5ff5259,0,0,e2f521a2,1009550.0,229430.0,46.0,1010.0,256.0,258560.0
process,1701285659.44895,1701285660.450862,True,fb1630a2,733d4d2b-8566-47e4-bed3-f2b4e06f1f2e,0,0,e2f521a2,1009560.0,251470.0,46.0,1010.0,256.0,258560.0
process,1701285659.460479,1701285660.462337,True,d717bdd9,9f539123-30f2-41ed-9daa-632236de3a3d,0,0,e2f521a2,1009530.0,248330.0,45.0,1010.0,256.0,258560.0
generate,1701285658.932087,1701285658.932907,True,74856e78,8cf12ac7-46f8-4d6f-9bb4-79b60b40769e,0,0,e2f521a2,9760.0,232750.0,45.0,10.0,256.0,2560.0
generate,1701285658.969302,1701285658.970133,True,a911c8cb,d78fbe64-4c2c-42d4-9575-a30bca347e10,0,0,0503efbd,12410.0,230640.0,45.0,13.0,256.0,3328.0
process,1701285659.477887,1701285660.478778,True,8472f644,dbd5877c-a52c-4cab-b14f-76fb22cdadc7,0,0,0503efbd,1008030.0,243310.0,46.0,1009.0,256.0,258304.0
process,1701285659.471604,1701285660.473452,True,af95296f,dd1b046a-00f7-469d-bfd6-fd0a15e64995,0,0,0503efbd,1008280.0,231610.0,45.0,1009.0,256.0,258304.0
process,1701285659.490225,1701285660.491386,True,e6dacadc,2b16742d-bb66-4426-b5eb-aa4859ba535a,0,0,0503efbd,1007340.0,236660.0,46.0,1008.0,256.0,258048.0
process,1701285659.483746,1701285660.485564,True,fdb4c9c2,52bb3ce7-2dc1-48b5-827e-21f9b0e5f71e,0,0,0503efbd,1009070.0,237890.0,45.0,1010.0,256.0,258560.0
generate,1701285658.941131,1701285658.94195,True,ec8ed1f9,ef574054-6e01-4606-8023-a282b2e0ad28,0,0,9cac3e4b,19630.0,238590.0,46.0,20.0,256.0,5120.0
process,1701285659.416172,1701285660.417914,True,6645c3f0,85531269-8a66-4dfb-ad64-eb6d2cb5927b,0,0,9cac3e4b,1009710.0,207500.0,46.0,1010.0,256.0,258560.0
process,1701285659.446461,1701285660.448274,True,3d1a76be,7ba465a3-0ae8-433b-b376-4f4e176b448b,0,0,9cac3e4b,1009690.0,232120.0,46.0,1010.0,256.0,258560.0
process,1701285659.450837,1701285660.453092,True,01dc2026,3030ce19-8de0-4b7f-9dcf-ad9b45b6e318,0,0,9cac3e4b,1013480.0,236930.0,46.0,1014.0,256.0,259584.0
process,1701285659.415048,1701285660.416833,True,9d84ec4b,cf3bafe0-4981-4c4c-9627-958914734f9f,0,0,9cac3e4b,1010320.0,225860.0,46.0,1011.0,256.0,258816.0
process,1701285659.356997,1701285660.358876,True,e0a85f7a,b1f406f2-5800-4de0-a8e4-adc5058d54c2,0,0,a8364493,1008420.0,231680.0,46.0,1009.0,256.0,258304.0
process,1701285659.35676,1701285660.358612,True,bbe7aecd,175c7203-11cf-403b-9163-c2e77f78de7d,0,0,a8364493,1009660.0,228930.0,46.0,1010.0,256.0,258560.0
process,1701285659.423862,1701285660.425696,True,70401ba2,498695e5-5b24-46e0-9a4d-c113b7342053,0,0,a8364493,1011150.0,249080.0,46.0,1012.0,256.0,259072.0
generate,1701285658.876416,1701285658.877156,True,2bc317c4,8e578c42-d540-45ef-8ac1-c899359990e0,0,0,a8364493,8160.0,227770.0,45.0,9.0,256.0,2304.0
process,1701285659.398705,1701285660.400487,True,1ceb0d0a,5f3f4c61-dc40-408b-9159-9c0fdc713783,0,0,a8364493,1007280.0,220010.0,46.0,1008.0,256.0,258048.0
process,1701285659.483726,1701285660.484735,True,efffbced,26465a66-4879-49af-93e0-699efd41ad67,0,0,50121790,1012230.0,225560.0,45.0,1013.0,256.0,259328.0
process,1701285659.517167,1701285660.51805,True,af6eee84,cd234631-226a-41e6-9184-16bf00f5ffd3,0,0,50121790,1009120.0,255800.0,46.0,1010.0,256.0,258560.0
generate,1701285659.039014,1701285659.039807,True,d7388e6d,5364342b-c2ff-4f57-96a7-7d5aa9bc7269,0,0,50121790,12760.0,276470.0,45.0,13.0,256.0,3328.0
process,1701285659.490449,1701285660.492253,True,10a1bf79,c7408c1f-786b-4d62-a015-069ecfbfc309,0,0,50121790,1009230.0,226610.0,45.0,1010.0,256.0,258560.0
process,1701285659.57313,1701285660.574245,True,4942b65d,52ff0deb-cdfc-46ca-a5a5-326cd36fe774,0,0,50121790,1013450.0,262700.0,46.0,1014.0,256.0,259584.0
process,1701285659.451866,1701285660.452841,True,9a22421a,5d39c319-123d-4834-a517-678881e08132,0,0,fc1a1ef5,1008350.0,223670.0,45.0,1009.0,256.0,258304.0
process,1701285659.417348,1701285660.419239,True,f628a374,bc676bab-ec4c-4baf-a199-ad1e0b843054,0,0,fc1a1ef5,1009560.0,210110.0,45.0,1010.0,256.0,258560.0
process,1701285659.457578,1701285660.458725,True,a7127fc8,026feecb-22ed-41f7-8c12-6da1de3366fe,0,0,fc1a1ef5,1009770.0,247270.0,46.0,1010.0,256.0,258560.0
process,1701285659.431087,1701285660.432876,True,90aa9956,c4cad541-e101-44e7-a9b4-ff7ae4d4fdee,0,0,fc1a1ef5,1009590.0,227020.0,45.0,1010.0,256.0,258560.0
generate,1701285658.978815,1701285658.979604,True,b4ccd2dc,4141b008-3c4a-41da-98ad-1cdaefbb55b0,0,0,fc1a1ef5,17230.0,234070.0,46.0,18.0,256.0,4608.0
process,1701285659.432696,1701285660.433615,True,84de24d4,c995a62e-7a2e-4b58-a510-3fb25f8a191d,0,0,110f7d58,1008680.0,226350.0,46.0,1009.0,256.0,258304.0
generate,1701285658.969953,1701285658.970745,True,90cd4532,13ae5252-d06a-483f-8c0d-37ce6cc41381,0,0,110f7d58,9330.0,229640.0,45.0,10.0,256.0,2560.0
process,1701285659.46627,1701285660.467789,True,e03b0bdf,836dff71-6327-47af-b4cb-9393aa6b9c1c,0,0,110f7d58,1009000.0,243430.0,46.0,1009.0,256.0,258304.0
process,1701285659.409108,1701285660.410772,True,7f6124b3,eb85e8b2-9ed3-48c1-8857-4a8258ac4c54,0,0,110f7d58,1010210.0,176840.0,46.0,1011.0,256.0,258816.0
process,1701285659.441359,1701285660.443151,True,33f331fe,93a6e098-6d50-47f4-8301-38a3bdf28176,0,0,110f7d58,1008430.0,224340.0,45.0,1009.0,256.0,258304.0
process,1701285659.443238,1701285660.445052,True,89e4af4d,3d9d1ca5-98fb-4204-a473-b4a9826e9983,0,0,befbaec6,1011560.0,230940.0,46.0,1012.0,256.0,259072.0
