func,start,end,is_cold,container_id,provider.request_id,blob.upload,blob.download,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
encode,1706291757.401484,1706291787.350889,True,ebeb6f10,af35ebbe-19f8-46ff-afd3-b5f75e0ea889,1576449,23088628,1c3c80fd,29954520.0,207480.0,111.0,29955.0,256.0,7668480.0
rebase,1706291807.790431,1706291818.559741,True,862bd080,72de9a75-a094-4d73-b87a-797d6a5ae8a5,1193599,24585228,1c3c80fd,10776320.0,228420.0,145.0,10777.0,256.0,2758912.0
rebase,1706291834.060471,1706291840.139262,False,862bd080,b77e443d-5b18-43d6-b118-0e8827e2957b,891922,9560744,1c3c80fd,6084640.0,0.0,146.0,6085.0,256.0,1557760.0
reencode,1706291794.265928,1706291807.203169,True,4e4a4f54,ec9d9357-1b58-4815-b7a2-a4ab1b09c1dd,1202422,27515255,1c3c80fd,12964410.0,242510.0,147.0,12965.0,256.0,3319040.0
split,1706291756.796709,1706291756.797963,True,782ce6e8,ac828fc2-1e30-4ba1-aeb9-1f10751ebae5,0,0,1c3c80fd,38570.0,232940.0,48.0,39.0,256.0,9984.0
rebase,1706291818.75588,1706291826.040511,False,862bd080,a592d803-c034-4dd9-8107-b6558386563f,1186876,12417549,1c3c80fd,7290670.0,0.0,146.0,7291.0,256.0,1866496.0
rebase,1706291826.263103,1706291833.839558,False,862bd080,10aede23-2ff5-4fed-b0c9-049ac352f164,1094046,12345332,1c3c80fd,7597130.0,0.0,146.0,7598.0,256.0,1945088.0
encode,1706291757.400919,1706291788.162184,True,92dfca79,cc30d4b6-787f-408b-9c13-f9ddcbd103bc,1571916,23088628,1c3c80fd,30751670.0,230480.0,111.0,30752.0,256.0,7872512.0
reencode,1706291794.186305,1706291803.80423,True,bee9387b,e1be1776-b6ef-4834-9c13-f6744d866f6d,1131308,27436539,1c3c80fd,9625000.0,216760.0,144.0,9626.0,256.0,2464256.0
encode,1706291757.438523,1706291793.663176,True,3f044b81,3f05945e-36d8-4f45-b480-59096060999e,1770896,25669276,1c3c80fd,36256940.0,244490.0,114.0,36257.0,256.0,9281792.0
rebase,1706291840.364589,1706291846.706633,False,862bd080,1f10555e-ec8b-4f56-a969-82ae1097fff3,855746,9525868,1c3c80fd,6360660.0,0.0,146.0,6361.0,256.0,1628416.0
reencode,1706291794.232244,1706291805.350331,True,ccd9a51e,1b736b16-6346-450d-9a4f-54ebd855f856,892492,24621381,1c3c80fd,11135180.0,230190.0,144.0,11136.0,256.0,2850816.0
encode,1706291757.394546,1706291788.826736,True,9b16d3f0,9664052f-9b81-48ad-a39c-09e1227da1e8,1574345,23088628,1c3c80fd,31419800.0,223340.0,111.0,31420.0,256.0,8043520.0
reencode,1706291794.251465,1706291805.316555,True,28a32819,99ee74ff-a7a0-422b-9f62-5ed40621da36,926265,24654807,1c3c80fd,11071270.0,237460.0,142.0,11072.0,256.0,2834432.0
reencode,1706291794.220142,1706291805.433294,True,987ea79a,ce2b955a-c7db-4241-8b4b-359da5b280d6,930381,24659340,1c3c80fd,11228770.0,219460.0,142.0,11229.0,256.0,2874624.0
encode,1706291757.444052,1706291788.422255,True,8aa5a3f2,0230db95-1ab0-48e5-908b-d0b174dfc736,1540919,23088628,1c3c80fd,30999120.0,255990.0,111.0,31000.0,256.0,7936000.0
