func,start,end,request_id,is_cold,container_id,provider.request_id,blob.upload,blob.download
run_workflow,1706562845.775127,1706562845.776891,fb2713c8,,,,,
process,1706562841.638313,1706562842.640553,fb2713c8,False,4cb7bb49,8a4f72d9-3486-499d-b68c-1011ee9bd3e8,0.0,0.0
process,1706562843.671259,1706562844.672542,fb2713c8,False,4cb7bb49,3156768e-a69b-4451-8421-a51efeb5e881,0.0,0.0
process,1706562842.659461,1706562843.662679,fb2713c8,False,4cb7bb49,7cca7542-eaec-4906-95f5-bb687696bbcb,0.0,0.0
generate,1706562841.480474,1706562841.482545,fb2713c8,False,4cb7bb49,889e2ccd-1703-4843-af78-8849f3bdbba6,0.0,0.0
process,1706562844.680335,1706562845.682453,fb2713c8,False,4cb7bb49,b5c6554c-e9e9-4bda-903c-708a331d2067,0.0,0.0
