func,start,end,is_cold,container_id,provider.request_id,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
reduce,1655241768.533482,1655241769.356081,False,8ca373f5,cg9q7q1f6k3i,3145f46a,831000.0,0.0,,,256.0,0.0
map,1655241761.351283,1655241766.417295,True,ce362861,kpi57qv7ipfs,3145f46a,5081000.0,0.0,,,256.0,0.0
shuffle,1655241767.878363,1655241767.99625,False,d072d7c1,uas78e9tl5lx,3145f46a,127000.0,0.0,,,256.0,0.0
reduce,1655241768.235132,1655241769.259471,False,e1f9d706,j7hwf30hl6rl,3145f46a,1033000.0,0.0,,,256.0,0.0
split,1655241757.768035,1655241759.339203,False,939039a3,3twy3jh2g8he,3145f46a,1600000.0,0.0,,,256.0,0.0
reduce,1655241768.670345,1655241770.646049,False,55bfc8a8,wniyk6meggg1,3145f46a,1989000.0,0.0,,,256.0,0.0
reduce,1655241768.395337,1655241769.309161,False,915a4dae,lf24xdy0wdiw,3145f46a,922000.0,0.0,,,256.0,0.0
map,1655241759.775388,1655241762.473096,False,b554f02f,4q9nkigckc8r,3145f46a,2707000.0,0.0,,,256.0,0.0
map,1655241761.038969,1655241766.240006,True,6cec78aa,3o043i5w9xkb,3145f46a,5300000.0,0.0,,,256.0,0.0
reduce,1655241768.782565,1655241769.810067,False,8211533f,9tgfnwfo0g42,3145f46a,1038000.0,0.0,,,256.0,0.0
reduce,1655241766.7363,1655241767.686819,False,c1ceb258,bw447a9ih04e,36f39bfa,1048000.0,0.0,,,256.0,0.0
reduce,1655241766.40871,1655241767.403667,False,83745b95,hrvaawvzj0v0,36f39bfa,1004000.0,0.0,,,256.0,0.0
reduce,1655241766.541277,1655241767.480534,False,915a4dae,lf24syb4glv9,36f39bfa,952000.0,0.0,,,256.0,0.0
split,1655241759.24602,1655241761.480263,True,9ccba3b9,qcv2d6qvobc8,36f39bfa,3616000.0,0.0,,,256.0,0.0
reduce,1655241766.323885,1655241767.257016,False,e1f9d706,j7hwcqaqdaqn,36f39bfa,942000.0,0.0,,,256.0,0.0
shuffle,1655241765.876373,1655241765.993126,False,28967282,vxdqezqo9gov,36f39bfa,126000.0,0.0,,,256.0,0.0
map,1655241761.877235,1655241764.6348,False,aceb2926,8bnu35fzt483,36f39bfa,2769000.0,0.0,,,256.0,0.0
map,1655241761.65196,1655241764.331055,False,84c7a454,9k42zxg6fpwm,36f39bfa,2695000.0,0.0,,,256.0,0.0
reduce,1655241766.195616,1655241767.115168,False,39154862,00z7hsv8jxw5,36f39bfa,928000.0,0.0,,,256.0,0.0
map,1655241761.781335,1655241764.498749,False,33236950,msyjym3rpu0g,36f39bfa,2732000.0,0.0,,,256.0,0.0
shuffle,1655241764.925955,1655241765.04527,False,28967282,vxdq0qmjry3k,22f13fe4,133000.0,0.0,,,256.0,0.0
reduce,1655241765.403807,1655241766.176933,False,c1ceb258,bw44kew3cg1y,22f13fe4,785000.0,0.0,,,256.0,0.0
map,1655241759.254108,1655241761.955269,False,1a3fcb28,qq562l9sajy9,22f13fe4,2711000.0,0.0,,,256.0,0.0
reduce,1655241765.508792,1655241766.35218,False,8fdf2675,ka8kk3vvqhk0,22f13fe4,857000.0,0.0,,,256.0,0.0
map,1655241761.005031,1655241764.419479,True,e57acbde,ut2dsn7memab,22f13fe4,4809000.0,0.0,,,256.0,0.0
reduce,1655241765.605672,1655241766.536083,False,cbd4af9f,26y40ql7gm04,22f13fe4,957000.0,0.0,,,256.0,0.0
split,1655241757.543771,1655241759.09596,False,45ea648d,ciwu4xufhebn,22f13fe4,1561000.0,0.0,,,256.0,0.0
reduce,1655241765.214739,1655241766.186392,False,2315b075,8pouhai94lcj,22f13fe4,982000.0,0.0,,,256.0,0.0
reduce,1655241765.295239,1655241766.207441,False,e1f9d706,j7hwxizr8132,22f13fe4,921000.0,0.0,,,256.0,0.0
map,1655241760.800835,1655241764.165468,True,b2f938ea,6jsmzi56bttk,22f13fe4,4548000.0,0.0,,,256.0,0.0
reduce,1655241767.214671,1655241768.288953,False,229026d2,lrlz94cg97ym,7c944fef,1085000.0,0.0,,,256.0,0.0
map,1655241761.93379,1655241764.651697,False,f55585fb,s1zi6zdf0fnv,7c944fef,2729000.0,0.0,,,256.0,0.0
map,1655241762.056834,1655241765.226649,False,5c25f47f,wkise79vvsp7,7c944fef,3196000.0,0.0,,,256.0,0.0
