func,start,end,is_cold,container_id,provider.request_id,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
map,1655230053.526872,1655230061.233548,True,d9c2aca5,26atsi6n79nz,664894d1,7778000.0,0.0,,,128.0,0.0
split,1655230045.740013,1655230053.274926,True,edd52fd8,ibxb0x69bju2,664894d1,7635000.0,0.0,,,128.0,0.0
reduce,1655230069.357884,1655230070.492047,False,0835b79d,1dncnsqr4i6w,664894d1,1153000.0,0.0,,,128.0,0.0
reduce,1655230069.783903,1655230070.787852,False,93307ad9,f2qdqvo27xq7,664894d1,1013000.0,0.0,,,128.0,0.0
reduce,1655230069.432574,1655230070.368815,False,5686fde4,267ff3bm55ax,664894d1,946000.0,0.0,,,128.0,0.0
map,1655230053.702848,1655230056.451543,False,fd83f62b,c2dv4rum4oah,664894d1,2761000.0,0.0,,,128.0,0.0
reduce,1655230069.652507,1655230070.606375,False,9b7e595b,7pp5ceddznz5,664894d1,963000.0,0.0,,,128.0,0.0
map,1655230053.571047,1655230056.259554,False,24b2e817,3d7bvk2i0o1n,664894d1,2698000.0,0.0,,,128.0,0.0
reduce,1655230069.644807,1655230076.605146,True,15c8925c,l3va4olwqx2f,664894d1,7078000.0,0.0,,,128.0,0.0
shuffle,1655230063.245641,1655230069.173034,True,bbee0270,98hapbz9p5cn,664894d1,6017000.0,0.0,,,128.0,0.0
reduce,1655230208.054717,1655230208.995023,False,5686fde4,267fhk1z3c84,740aa84a,950000.0,0.0,,,128.0,0.0
reduce,1655230208.039568,1655230208.927695,False,0835b79d,1dncy521knn6,740aa84a,992000.0,0.0,,,128.0,0.0
map,1655230201.716166,1655230204.589367,False,24b2e817,3d7blvqzqb6k,740aa84a,2884000.0,0.0,,,128.0,0.0
split,1655230199.786481,1655230201.522503,False,8d163b21,wl4of4vpmh0b,740aa84a,1748000.0,0.0,,,128.0,0.0
shuffle,1655230207.470618,1655230207.674568,False,bbee0270,98haf4txn1zr,740aa84a,219000.0,0.0,,,128.0,0.0
map,1655230203.390933,1655230207.101086,True,3d23eef2,wuxro47s8m8m,740aa84a,5050000.0,0.0,,,128.0,0.0
reduce,1655230208.23785,1655230209.252089,False,15c8925c,l3vangr3iwvv,740aa84a,1087000.0,0.0,,,128.0,0.0
reduce,1655230208.460408,1655230209.350332,False,9b7e595b,7pp52y2a669j,740aa84a,901000.0,0.0,,,128.0,0.0
map,1655230201.839042,1655230204.765714,False,582a4bd0,s85fcb23o0x6,740aa84a,2937000.0,0.0,,,128.0,0.0
reduce,1655230208.435686,1655230209.481626,False,93307ad9,f2qd1n5cjt0f,740aa84a,1143000.0,0.0,,,128.0,0.0
map,1655230335.930691,1655230338.66674,False,3d23eef2,wuxrxia5th77,7f0296bf,2750000.0,0.0,,,128.0,0.0
reduce,1655230342.649529,1655230343.764198,False,93307ad9,f2qd3xylowgy,7f0296bf,1125000.0,0.0,,,128.0,0.0
split,1655230333.733465,1655230335.39641,False,8d163b21,wl4ozq6jzuss,7f0296bf,1674000.0,0.0,,,128.0,0.0
reduce,1655230341.436886,1655230342.384579,False,5686fde4,267f0wpgse2j,7f0296bf,1046000.0,0.0,,,128.0,0.0
reduce,1655230341.518406,1655230342.406463,False,15c8925c,l3va90k05r3m,7f0296bf,897000.0,0.0,,,128.0,0.0
map,1655230335.83556,1655230338.72566,False,582a4bd0,s85fsopefwoe,7f0296bf,2937000.0,0.0,,,128.0,0.0
reduce,1655230341.653405,1655230342.634229,False,93307ad9,f2qd3phunhul,7f0296bf,995000.0,0.0,,,128.0,0.0
reduce,1655230341.233509,1655230342.124716,False,0835b79d,1dnc983zx3d6,7f0296bf,903000.0,0.0,,,128.0,0.0
shuffle,1655230340.840181,1655230340.966569,False,bbee0270,98haqiydabf8,7f0296bf,234000.0,0.0,,,128.0,0.0
map,1655230335.701687,1655230338.632025,False,24b2e817,3d7b40b17ray,7f0296bf,2946000.0,0.0,,,128.0,0.0
map,1655230469.630922,1655230472.437295,False,3d23eef2,wuxrxxo8n6w3,8a3809a7,2819000.0,0.0,,,128.0,0.0
map,1655230469.452381,1655230472.322059,False,24b2e817,3d7bak8zp3qn,8a3809a7,2936000.0,0.0,,,128.0,0.0
map,1655230469.528956,1655230472.275999,False,582a4bd0,s85fodh9wlou,8a3809a7,2757000.0,0.0,,,128.0,0.0
reduce,1655230475.009225,1655230476.011076,False,0835b79d,1dnceiaebcxr,8a3809a7,1012000.0,0.0,,,128.0,0.0
reduce,1655230475.214433,1655230476.110291,False,15c8925c,l3vakj6sny8d,8a3809a7,920000.0,0.0,,,128.0,0.0
reduce,1655230475.319379,1655230476.277625,False,9b7e595b,7pp5uwdvpzu3,8a3809a7,968000.0,0.0,,,128.0,0.0
shuffle,1655230474.365967,1655230474.803948,False,ce231524,3h5ls693mskc,8a3809a7,453000.0,0.0,,,128.0,0.0
reduce,1655230475.0964,1655230476.154877,False,5686fde4,267fkonsivwk,8a3809a7,1070000.0,0.0,,,128.0,0.0
split,1655230467.44799,1655230469.181476,False,8d163b21,wl4o8n8b8t3i,8a3809a7,1743000.0,0.0,,,128.0,0.0
reduce,1655230476.328447,1655230477.281738,False,9b7e595b,7pp5lmkhknzs,8a3809a7,1002000.0,0.0,,,128.0,0.0
map,1655230603.068104,1655230605.906445,False,24b2e817,3d7bys3yzuet,38af81c1,2853000.0,0.0,,,128.0,0.0
reduce,1655230608.435842,1655230614.540211,True,d772c882,q1odvxfw2px2,38af81c1,6250000.0,0.0,,,128.0,0.0
reduce,1655230608.23897,1655230609.305953,False,93307ad9,f2qdbjug6ilm,38af81c1,1110000.0,0.0,,,128.0,0.0
map,1655230603.266672,1655230606.179933,False,582a4bd0,s85frthyrd0x,38af81c1,2923000.0,0.0,,,128.0,0.0
reduce,1655230608.086725,1655230609.030044,False,15c8925c,l3va3pfvrtjb,38af81c1,953000.0,0.0,,,128.0,0.0
reduce,1655230607.969886,1655230608.932578,False,5686fde4,267fofr3mnky,38af81c1,972000.0,0.0,,,128.0,0.0
