,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,func,start,end,is_cold,container_id,provider.request_id,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
159,159,159,159,159,167,run_workflow,1657103476.304796,1657103476.306748,,,,9a1a0c54,0.0,0.0,,,,0.0
160,160,160,160,160,168,train,1657103502.122049,1657103502.400589,False,6b08fa4e,ca6cbb64-ab61-4fa9-92e4-8dc9bfe3f0df,715e338b,674042.0,0.0,,,,0.0938464595375722
161,161,161,161,161,169,generate,1657103501.287759,1657103501.617138,False,6b08fa4e,63fbe6b3-8e44-48de-a914-ec43dc5a7c74,715e338b,347625.0,0.0,,,,0.0938464595375722
162,162,162,162,162,170,train,1657103501.759958,1657103502.110858,False,6b08fa4e,a3211de9-4e25-4ac1-b51f-20023c7cb09b,715e338b,387585.0,0.0,,,,0.0938464595375722
163,163,163,163,163,171,run_workflow,1657103502.529012,1657103502.5327785,,,,715e338b,0.0,0.0,,,,0.0
164,164,164,164,164,172,generate,1657103527.604373,1657103527.967601,False,6b08fa4e,a257ab1f-671d-4c81-bd99-2071328b9c0d,b23a9327,390942.0,0.0,,,,0.0938464595375722
165,165,165,165,165,173,run_workflow,1657103529.176266,1657103529.178386,,,,b23a9327,0.0,0.0,,,,0.0
166,166,166,166,166,174,train,1657103528.562375,1657103529.002541,False,6b08fa4e,40b3bc4c-070a-4a6d-8b64-d5a858fa97b0,b23a9327,858177.0,0.0,,,,0.0938464595375722
167,167,167,167,167,175,train,1657103528.144025,1657103528.551742,False,6b08fa4e,494dc5a9-8ca0-4ecc-84a7-2df391bbec6c,b23a9327,438085.0,0.0,,,,0.0938464595375722
168,168,168,168,168,176,run_workflow,1657103555.206268,1657103555.208189,,,,65179d72,0.0,0.0,,,,0.0
169,169,169,169,169,177,train,1657103554.404575,1657103554.765073,False,6b08fa4e,d35770bf-c42c-444d-9b81-bf1d9f17c835,65179d72,388441.0,0.0,,,,0.0938464595375722
170,170,170,170,170,178,train,1657103554.772879,1657103555.083734,False,6b08fa4e,c4bf92f1-06aa-4bee-9297-a6cd3a689087,65179d72,708681.0,0.0,,,,0.0938464595375722
171,171,171,171,171,179,generate,1657103553.932782,1657103554.261296,False,6b08fa4e,2a650fc7-1f4e-49de-a102-aa4ef309355f,65179d72,349618.0,0.0,,,,0.0938464595375722
172,172,172,172,172,180,run_workflow,1657103582.435837,1657103582.446395,,,,fed99725,0.0,0.0,,,,0.0
173,173,173,173,173,181,generate,1657103581.128258,1657103581.463057,False,6b08fa4e,2673d962-9164-46ac-ac99-92bd6b3b0302,fed99725,352942.0,0.0,,,,0.0938464595375722
174,174,174,174,174,182,train,1657103581.606794,1657103581.903666,False,6b08fa4e,59c32c55-0fb5-4554-be96-f944f3ffe595,fed99725,331858.0,0.0,,,,0.0938464595375722
175,175,175,175,175,183,train,1657103581.911305,1657103582.294195,False,6b08fa4e,adf15afe-4b87-4842-8a9e-82d91a09560d,fed99725,716111.0,0.0,,,,0.0938464595375722
176,176,176,176,176,184,train,1657103609.680044,1657103610.120514,False,6b08fa4e,32add501-c7c9-415e-b1c8-58c5542d7b1d,f6fae337,492332.0,0.0,,,,0.0938464595375722
177,177,177,177,177,185,run_workflow,1657103610.625732,1657103610.628165,,,,f6fae337,0.0,0.0,,,,0.0
178,178,178,178,178,186,train,1657103610.14338,1657103610.531982,False,6b08fa4e,483c59e9-60d1-4988-9182-46e28c9785ff,f6fae337,865393.0,0.0,,,,0.0938464595375722
179,179,179,179,179,187,generate,1657103609.04087,1657103609.52281,False,6b08fa4e,d230cc79-c990-41dc-b65e-4244f62a8cf2,f6fae337,503863.0,0.0,,,,0.0938464595375722
180,180,180,180,180,188,run_workflow,1657103637.49719,1657103637.499011,,,,7bf812aa,0.0,0.0,,,,0.0
181,181,181,181,181,189,generate,1657103636.192332,1657103636.610046,False,6b08fa4e,f3fad6ed-d4d3-42c3-a047-1352a16ede3b,7bf812aa,437350.0,0.0,,,,0.0938464595375722
182,182,182,182,182,190,train,1657103637.083935,1657103637.38794,False,6b08fa4e,9e9971c1-5ea8-488e-9f15-d33b79a54d8a,7bf812aa,663150.0,0.0,,,,0.0938464595375722
183,183,183,183,183,191,train,1657103636.734652,1657103637.07184,False,6b08fa4e,281ee0e0-1b44-440e-91c0-bb5511df79cf,7bf812aa,378423.0,0.0,,,,0.0938464595375722
184,184,184,184,184,192,train,1657103663.920192,1657103664.197627,False,6b08fa4e,12711363-e6c7-4bcd-875c-315435aba6c5,482a6b05,304486.0,0.0,,,,0.0938464595375722
185,185,185,185,185,193,train,1657103664.205961,1657103664.513984,False,6b08fa4e,229c46ec-104a-427b-85a0-541f9aee05cd,482a6b05,590007.0,0.0,,,,0.0938464595375722
186,186,186,186,186,194,run_workflow,1657103664.63672,1657103664.639542,,,,482a6b05,0.0,0.0,,,,0.0
187,187,187,187,187,195,generate,1657103663.330655,1657103663.68323,False,6b08fa4e,a855795f-4c47-43d9-842d-41fad960cbcd,482a6b05,379352.0,0.0,,,,0.0938464595375722
188,188,188,188,188,196,train,1657103691.901232,1657103692.181304,False,6b08fa4e,46a9fde0-8865-47f0-bfb7-bfbdc570275a,bb1fe3b4,313786.0,0.0,,,,0.0938464595375722
189,189,189,189,189,197,generate,1657103691.371549,1657103691.755648,False,6b08fa4e,56f73ec9-a8b7-4288-b1d3-cc8cefdfd590,bb1fe3b4,406058.0,0.0,,,,0.0938464595375722
190,190,190,190,190,198,run_workflow,1657103692.773398,1657103692.776042,,,,bb1fe3b4,0.0,0.0,,,,0.0
191,191,191,191,191,199,train,1657103692.189177,1657103692.612293,False,6b08fa4e,601ce8a9-4b66-48b0-9b40-6487bff3f13f,bb1fe3b4,768718.0,0.0,,,,0.0938464595375722
