func,start,end,is_cold,container_id,provider.request_id,blob.upload,blob.download,request_id
map,1704626703.759245,1704626708.808277,True,68a044e8,7z41hylhirpq,15,7708,990fd93b
reduce,1704626715.602913,1704626717.349921,True,5db86c3b,5zbmkct9e2jl,0,9,990fd93b
map,1704626705.515559,1704626707.85472,True,d011ade2,zpdbheo9g1iu,15,7653,990fd93b
reduce,1704626715.264793,1704626716.914448,True,394d9548,r82u8ay5jo59,0,9,990fd93b
reduce,1704626714.799506,1704626718.667524,True,44b79b70,guf59ff3s8wz,0,9,990fd93b
shuffle,1704626709.154433,1704626713.143795,True,ca0ee2d4,dzfvmol7w485,0,0,990fd93b
reduce,1704626713.402128,1704626717.772438,True,be47345d,t5syr76y3odz,0,9,990fd93b
map,1704626706.011911,1704626708.465275,True,34f7c862,kv6gxgw0398a,15,7640,990fd93b
split,1704626697.810314,1704626703.372458,True,9edaf08c,5rpx00se47zw,23001,23000,990fd93b
reduce,1704626714.72111,1704626716.102638,True,7e1960c5,o61dhuns3a8u,0,9,990fd93b
