func,start,end,is_cold,container_id,provider.request_id,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
reduce,1655122111.028075,1655122116.81987,True,91e3326e,ad325ae7-912d-465e-94cb-6b26f8545cc1,9a2a09a2,5832910.0,223500.0,78.0,5833.0,128.0,746624.0
reduce,1655122111.035808,1655122116.361804,True,bb840ac1,03a1d7be-711e-48d6-b770-02abaf934e05,9a2a09a2,5349660.0,207920.0,78.0,5350.0,128.0,684800.0
reduce,1655122111.072042,1655122116.804421,True,39a6b80e,1d88be17-3a52-4bce-bc51-69ffb0916a33,9a2a09a2,5755660.0,221580.0,78.0,5756.0,128.0,736768.0
reduce,1655122111.061382,1655122116.578985,True,d930aa57,35664eba-8c4c-4fc1-ac7c-cdff61d4367f,9a2a09a2,5541630.0,207860.0,77.0,5542.0,128.0,709376.0
shuffle,1655122105.591443,1655122110.482036,True,8b297ec0,d9ff441f-1164-443d-9aa5-965b6e72528b,9a2a09a2,4951400.0,206030.0,76.0,4952.0,128.0,633856.0
map,1655122099.485895,1655122105.164359,True,fd3584dd,43e681ea-1c64-445b-81bd-c5e88375ad5b,9a2a09a2,5702840.0,215190.0,78.0,5703.0,128.0,729984.0
map,1655122099.45995,1655122105.139724,True,4714a37c,ed0cf596-73e2-45e9-a18d-3c773f5ff59b,9a2a09a2,5703170.0,182010.0,77.0,5704.0,128.0,730112.0
split,1655122093.393087,1655122098.855915,True,229a3c62,c8b33bd5-3338-4756-b4eb-1e59b7e1d69c,9a2a09a2,5502720.0,211810.0,78.0,5503.0,128.0,704384.0
map,1655122099.427337,1655122104.928829,True,6e29ffce,ac7d0f19-bdfd-4018-b265-ebf1815b1470,9a2a09a2,5538850.0,207780.0,77.0,5539.0,128.0,708992.0
reduce,1655122111.035724,1655122116.655855,True,95d6aa2b,5314e811-1f25-4252-bfb2-c796e4ea3ea6,9a2a09a2,5661250.0,220960.0,77.0,5662.0,128.0,724736.0
shuffle,1655122106.068109,1655122111.197846,True,4b490d69,5b24045e-a8a5-4273-b700-28d3da37fa12,7583c5ee,5200130.0,210590.0,76.0,5201.0,128.0,665728.0
map,1655122100.031614,1655122105.710807,True,0bf40839,16fbc0e8-563a-47e7-8742-0d8b25f5fcb8,7583c5ee,5701670.0,222420.0,78.0,5702.0,128.0,729856.0
map,1655122100.049935,1655122105.662181,True,75c49e10,a7c56d53-ad3d-4be6-b0c7-bae592d5b0bd,7583c5ee,5633930.0,209450.0,78.0,5634.0,128.0,721152.0
map,1655122100.010095,1655122105.646139,True,2e869a47,0ec18134-b94d-4173-a4fb-fad2dc39690e,7583c5ee,5659720.0,207520.0,78.0,5660.0,128.0,724480.0
reduce,1655122111.773035,1655122117.569615,True,70209f0a,40f0c7fa-b28a-4494-94d8-6be7f93ff75a,7583c5ee,5819900.0,228950.0,77.0,5820.0,128.0,744960.0
reduce,1655122111.733052,1655122117.096203,True,9d92b251,fa2a2a39-9f25-49bc-8532-64dc0f3baa0f,7583c5ee,5404090.0,202840.0,78.0,5405.0,128.0,691840.0
reduce,1655122111.717729,1655122117.095264,True,f3b89e56,f5bb95d8-b0a6-4591-b89f-d91af8a67914,7583c5ee,5418550.0,203890.0,78.0,5419.0,128.0,693632.0
reduce,1655122111.729888,1655122117.47685,True,915252e1,73beb12c-8716-4d5a-967d-6bc1b01ee451,7583c5ee,5788010.0,222670.0,77.0,5789.0,128.0,740992.0
reduce,1655122111.758462,1655122117.351452,True,ac69662c,e6d2a324-a645-431f-8bf7-a5ff050c440a,7583c5ee,5614930.0,208390.0,78.0,5615.0,128.0,718720.0
split,1655122094.147001,1655122099.566616,True,23ae063f,51ee97e4-86b5-49a5-8ebb-eac5b3d2927a,7583c5ee,5442840.0,211860.0,78.0,5443.0,128.0,696704.0
reduce,1655122110.881635,1655122116.389678,True,fe16b6de,4d1eacc7-61ad-4f78-b1d0-e0e632551eb7,b2625f63,5532730.0,213630.0,78.0,5533.0,128.0,708224.0
split,1655122092.715308,1655122098.50794,True,0ca5c9d6,8ea59076-c681-4537-96f4-2812e9eceae8,b2625f63,5816320.0,224820.0,78.0,5817.0,128.0,744576.0
