func,start,end,is_cold,container_id,provider.request_id,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
shuffle,1656666082.226566,1656666082.592175,True,5ef0483f,66baaa2c-035e-4f83-a9ad-b47b63bd0061,ee1ea84a,371180.0,205790.0,80.0,372.0,2048.0,761856.0
reduce,1656666083.08072,1656666083.540094,True,04804e07,9087c711-652a-43c1-a52a-a01fbb6f89ed,ee1ea84a,465700.0,199090.0,81.0,466.0,2048.0,954368.0
split,1656666080.088495,1656666080.621346,True,5d9bff1f,8f78ac3f-1f33-40c2-995b-f3d719214ceb,ee1ea84a,539620.0,224300.0,81.0,540.0,2048.0,1105920.0
map,1656666081.290425,1656666081.813924,True,e32ba4d5,6c97bb30-1b60-441b-8612-b4df5e9264a0,ee1ea84a,528330.0,204670.0,81.0,529.0,2048.0,1083392.0
map,1656666081.224987,1656666081.739749,True,54c26837,7cbfa19b-5f98-4cbb-8139-a55731fed0ac,ee1ea84a,519750.0,206110.0,81.0,520.0,2048.0,1064960.0
reduce,1656666083.183428,1656666083.804039,True,3040cb3d,6d718411-47d8-47b0-9f85-40b338354a10,ee1ea84a,627520.0,259350.0,81.0,628.0,2048.0,1286144.0
reduce,1656666083.157852,1656666083.759271,True,68b094ce,c293d061-a582-42e5-81e6-4b112258bec8,ee1ea84a,605990.0,251860.0,81.0,606.0,2048.0,1241088.0
reduce,1656666083.072455,1656666083.497082,True,90d09858,cb124dd6-e000-4f19-9160-af01a853775a,ee1ea84a,431370.0,175510.0,81.0,432.0,2048.0,884736.0
map,1656666081.206102,1656666081.782017,True,f75981ac,f1081d8a-9009-46d9-adab-4beff427c454,ee1ea84a,583060.0,206430.0,81.0,584.0,2048.0,1196032.0
reduce,1656666083.115911,1656666083.55967,True,67d98b67,7bd40794-416e-4bb9-b213-241cbace874a,ee1ea84a,449720.0,197370.0,81.0,450.0,2048.0,921600.0
shuffle,1656666082.139675,1656666082.538103,True,ff9c853c,a7209a90-1146-4ba7-8c95-30c843b6724c,8aed7688,404320.0,223210.0,80.0,405.0,2048.0,829440.0
reduce,1656666083.054883,1656666083.492607,True,6a9c5c8f,3ac11eeb-e60f-4552-b93c-dc3650f67991,8aed7688,442030.0,208950.0,81.0,443.0,2048.0,907264.0
map,1656666081.045198,1656666081.623832,True,3fc537a5,05d19023-e6a8-45c4-9acf-43ad5ed98e1d,8aed7688,583580.0,218270.0,81.0,584.0,2048.0,1196032.0
map,1656666081.035571,1656666081.670997,True,2939bfa9,3a02f881-6394-4a10-9cdd-bbdfcb847f9d,8aed7688,643400.0,205280.0,81.0,644.0,2048.0,1318912.0
split,1656666080.009056,1656666080.550119,True,0cab18e5,6311e3b9-e6d8-4dd1-b1c8-26a9cfb07843,8aed7688,545790.0,220240.0,81.0,546.0,2048.0,1118208.0
reduce,1656666083.230511,1656666083.314703,False,334a7478,f9e56610-dc52-457c-aaef-0cdc84379a0b,8aed7688,88630.0,0.0,81.0,89.0,2048.0,182272.0
reduce,1656666083.250574,1656666083.383812,False,5629f92a,5e20c0d8-6468-414b-b4b3-089ca7b6ea00,8aed7688,136720.0,0.0,81.0,137.0,2048.0,280576.0
reduce,1656666083.272183,1656666083.461466,False,17a06fce,e7aa74d6-4961-4ffa-bf53-6e60da9679c2,8aed7688,195000.0,0.0,81.0,195.0,2048.0,399360.0
