func,start,end,request_id,is_cold,container_id,provider.request_id,blob.upload,blob.download,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
summarize,1706232990.989045,1706232991.00756,c0d261fd,False,67fbd938,cbd4b93b-c4c2-478d-8aaf-8b5a45e0b6fc,0.0,0.0,0.0,0.0,,,,0.0
decode,1706232463.116831,1706232465.063275,c0d261fd,False,6af802b9,c5061bfc-7b92-4fc3-9b48-97ffb7001201,15680772.0,2618434.0,1957643.0,0.0,,,,0.0
run_workflow,1706232991.539248,1706232991.541405,c0d261fd,,,,,,0.0,0.0,,,,0.0
analyse,1706232785.364477,1706232819.232197,c0d261fd,False,67fbd938,2069139d-d5b8-40f6-95dd-e1e2804a91d8,0.0,249192258.0,210583798.0,0.0,,,,0.0
run_workflow,1706232650.21136,1706232650.2129164,45d324f4,,,,,,0.0,0.0,,,,0.0
summarize,1706232650.129158,1706232650.131485,45d324f4,False,f2e986ea,8368c6d1-70f2-4148-946f-432ccfd8cca4,0.0,0.0,32615.0,0.0,,,,0.0
decode,1706232063.339457,1706232065.363428,45d324f4,False,0f21a518,bf14532f-e2e9-4317-830d-cd54b3bd4de7,15680772.0,2618434.0,0.0,0.0,,,,0.0
analyse,1706232106.089287,1706232132.849759,45d324f4,False,0f21a518,dccf66d8-0811-4d13-bcd8-303c41ff5ac7,0.0,249051914.0,61405298.0,0.0,,,,0.0
analyse,1706232076.986728,1706232106.078017,45d324f4,False,0f21a518,ac4034bf-b25a-4512-b9d2-e9e8097b9875,0.0,249192258.0,34642990.0,0.0,,,,0.0
analyse,1706232707.578604,1706232744.568812,2f098d90,False,e6bd160a,cc458128-ed8f-4df4-b1df-2f7bad9cb6b3,0.0,249051914.0,338365522.0,0.0,,,,0.0
decode,1706232317.882411,1706232320.278973,2f098d90,False,e6bd160a,e001045e-2fbf-4520-9745-8f1c6a47f548,15680772.0,2618434.0,204584174.0,0.0,,,,0.0
analyse,1706232668.783407,1706232707.563174,2f098d90,False,e6bd160a,b1929913-ff94-4cb8-91e9-5fc97e14a0d2,0.0,249192258.0,301386541.0,0.0,,,,0.0
run_workflow,1706233042.367367,1706233042.375925,2f098d90,,,,,,0.0,0.0,,,,0.0
summarize,1706233042.068336,1706233042.069138,2f098d90,False,e6bd160a,75acc3ed-07b7-400a-ba12-71e2a7955d10,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706232990.839141,1706232990.862116,295969d2,,,,,,0.0,0.0,,,,0.0
analyse,1706232538.681979,1706232573.423677,295969d2,False,67fbd938,3cfe93ec-a5dd-49de-b70e-aedff8733c49,0.0,249051914.0,70547724.0,0.0,,,,0.0
summarize,1706232990.296054,1706232990.306619,295969d2,False,67fbd938,262a9a6f-bb72-407d-a002-9dda56331e05,0.0,0.0,0.0,0.0,,,,0.0
decode,1706232439.493243,1706232441.273444,295969d2,False,6af802b9,2eb038de-a748-46c8-8277-2b200a2d97d5,15680772.0,2618434.0,1795520.0,0.0,,,,0.0
analyse,1706232502.888465,1706232538.660205,295969d2,False,67fbd938,20e09d20-084b-4284-bc07-12c0a25135ff,0.0,249192258.0,35851487.0,0.0,,,,0.0
summarize,1706232990.251064,1706232990.269315,ea264709,False,67fbd938,0b463d86-e677-4c06-b181-4c07ed3ec9c0,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706232990.721255,1706232990.749999,ea264709,,,,,,0.0,0.0,,,,0.0
decode,1706232076.198874,1706232078.308457,ea264709,False,adaa2502,e962d270-1962-4972-ac12-15257ff1d8bc,15680772.0,2618434.0,6650794.0,0.0,,,,0.0
analyse,1706232433.169085,1706232468.233357,ea264709,False,67fbd938,d916c84e-f6be-47f9-aa3d-c2a2ec8399fa,0.0,249051914.0,73630141.0,0.0,,,,0.0
analyse,1706232394.658225,1706232433.148786,ea264709,True,67fbd938,4603e7ae-357c-4b52-802c-c2bc9bfb4ad3,0.0,249192258.0,38567904.0,0.0,,,,0.0
decode,1706232364.873986,1706232366.84652,f65c04e3,False,e6bd160a,a7fdc693-9354-452c-9d8f-8844f6fbe6ab,15680772.0,2618434.0,46451313.0,0.0,,,,0.0
summarize,1706233042.000994,1706233042.008655,f65c04e3,False,e6bd160a,aede5b53-f3c5-413a-ac58-dd4e506f0000,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706233042.219135,1706233042.22491,f65c04e3,,,,,,0.0,0.0,,,,0.0
analyse,1706233004.8102,1706233041.310113,f65c04e3,False,e6bd160a,109fcf27-92fe-41bd-8e7d-f6175227ca2f,0.0,249192258.0,0.0,0.0,,,,0.0
analyse,1706232968.19145,1706233004.792768,f65c04e3,False,e6bd160a,49c8c054-81c7-47af-a435-2b8b92ab66ec,0.0,249051914.0,0.0,0.0,,,,0.0
analyse,1706232610.300745,1706232641.517809,0198a2ae,True,c3ca76fa,18bbeca1-aacd-4cc4-8d7a-ad9f5b89c4a0,0.0,249051914.0,31255981.0,0.0,,,,0.0
analyse,1706232921.421237,1706232955.262,0198a2ae,False,67fbd938,b6b85f13-e7b3-4de9-8156-a1bc92e5100a,0.0,249192258.0,0.0,0.0,,,,0.0
summarize,1706232991.50469,1706232991.506751,0198a2ae,False,67fbd938,128361aa-5509-4e87-ac7e-eb9749dd8f1a,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706232991.734896,1706232991.7360687,0198a2ae,,,,,,0.0,0.0,,,,0.0
decode,1706232491.882209,1706232493.589171,0198a2ae,False,6af802b9,e19ef62f-c1b4-48ba-8a5e-ae9b31cc5832,15680772.0,2618434.0,30443002.0,0.0,,,,0.0
run_workflow,1706232991.241226,1706232991.2475848,99d8fd79,,,,,,0.0,0.0,,,,0.0
analyse,1706232677.419565,1706232716.372884,99d8fd79,False,67fbd938,d5a12c3c-35dc-4311-8918-8d258288da1f,0.0,249051914.0,213377927.0,0.0,,,,0.0
decode,1706232441.289956,1706232442.769754,99d8fd79,False,6af802b9,95e155cf-9583-4cc4-9383-864b6e2b0608,15680772.0,2618434.0,3274300.0,0.0,,,,0.0
summarize,1706232990.601445,1706232990.614817,99d8fd79,False,67fbd938,a70682ad-ec92-47d4-9b12-fcc9c011175b,0.0,0.0,0.0,0.0,,,,0.0
analyse,1706232643.457485,1706232677.400265,99d8fd79,False,67fbd938,9f27eb0a-b32c-4115-90cd-d08abb3c1067,0.0,249192258.0,174426951.0,0.0,,,,0.0
decode,1706232102.987284,1706232104.914523,5d60a1dd,False,e6bd160a,20cad96f-88fe-4575-b4bc-f4e1711eb38f,15680772.0,2618434.0,7083215.0,0.0,,,,0.0
run_workflow,1706232409.970486,1706232409.981371,5d60a1dd,,,,,,0.0,0.0,,,,0.0
summarize,1706232409.813227,1706232409.814075,5d60a1dd,False,6af802b9,1c7c20e4-5296-45cb-813f-9e00701b68a3,0.0,0.0,57290730.0,0.0,,,,0.0
analyse,1706232234.520493,1706232274.010153,5d60a1dd,False,e6bd160a,8aee63f1-e6f5-46b1-985a-c109830d7278,0.0,249051914.0,162670279.0,0.0,,,,0.0
analyse,1706232195.67561,1706232234.486772,5d60a1dd,False,e6bd160a,0638ca55-20a2-459f-af63-6693650b78dd,0.0,249192258.0,123195316.0,0.0,,,,0.0
decode,1706232075.208805,1706232076.956118,b68cb07c,False,0f21a518,07a22414-334b-4678-92d7-dfa68be6fb1a,15680772.0,2618434.0,5596700.0,0.0,,,,0.0
analyse,1706232420.885254,1706232458.924115,b68cb07c,False,f2e986ea,eba172b2-30a6-4d96-ad15-d991a04f8eab,0.0,249192258.0,79617735.0,0.0,,,,0.0
analyse,1706232571.389438,1706232608.057729,b68cb07c,False,f2e986ea,18208ca8-44a7-41cc-91bb-ca86bf16a308,0.0,249051914.0,228665093.0,0.0,,,,0.0
run_workflow,1706232645.793995,1706232645.7976758,b68cb07c,,,,,,0.0,0.0,,,,0.0
summarize,1706232645.600556,1706232645.601109,b68cb07c,False,f2e986ea,5cfa666c-7010-4796-a091-3d04adf988e8,0.0,0.0,100882.0,0.0,,,,0.0
decode,1706232444.299502,1706232445.825718,bac8634a,False,6af802b9,e8e13835-42aa-424f-9de9-fd69b659969c,15680772.0,2618434.0,6306179.0,0.0,,,,0.0
analyse,1706232750.987828,1706232785.345172,bac8634a,False,67fbd938,d5c2d01f-b5bb-4d19-8862-3f9dbdd1d274,0.0,249051914.0,282316535.0,0.0,,,,0.0
run_workflow,1706232991.354167,1706232991.365027,bac8634a,,,,,,0.0,0.0,,,,0.0
summarize,1706232990.809632,1706232990.811495,bac8634a,False,67fbd938,4fb088f5-f44d-44bd-a21c-ad6ef243df28,0.0,0.0,0.0,0.0,,,,0.0
analyse,1706232716.394312,1706232750.953848,bac8634a,False,67fbd938,14a633c1-33ed-4ba4-a490-878421c67683,0.0,249192258.0,247934555.0,0.0,,,,0.0
analyse,1706232608.658381,1706232643.415336,2e9ae35a,False,67fbd938,f188632f-7836-4afb-9eec-bdfe90a859a7,0.0,249051914.0,140466378.0,0.0,,,,0.0
analyse,1706232573.443606,1706232608.550173,2e9ae35a,False,67fbd938,08f1678b-a80a-4cc9-9e54-be116e524da0,0.0,249192258.0,105632130.0,0.0,,,,0.0
run_workflow,1706232991.658027,1706232991.678096,2e9ae35a,,,,,,0.0,0.0,,,,0.0
summarize,1706232991.311557,1706232991.319006,2e9ae35a,False,67fbd938,62a365f2-c67f-40e2-8762-984d08dcd425,0.0,0.0,0.0,0.0,,,,0.0
decode,1706232442.784584,1706232444.290079,2e9ae35a,False,6af802b9,4e4c8998-5c9b-49dd-9ffa-cedd373d35e1,15680772.0,2618434.0,4779410.0,0.0,,,,0.0
summarize,1706232544.392254,1706232544.392917,30a9a267,False,6af802b9,a48443f4-cede-4168-a689-51480bea8a36,0.0,0.0,14842.0,0.0,,,,0.0
decode,1706232111.187492,1706232113.472474,30a9a267,False,e6bd160a,4ef402ac-8b52-4f97-a6ea-e0f9a36bb69a,15680772.0,2618434.0,5986271.0,0.0,,,,0.0
analyse,1706232444.072293,1706232481.097745,30a9a267,False,e6bd160a,296febf7-ed1b-435b-927e-023ef01e49c0,0.0,249192258.0,160519054.0,0.0,,,,0.0
run_workflow,1706232544.442781,1706232544.4440272,30a9a267,,,,,,0.0,0.0,,,,0.0
analyse,1706232481.114681,1706232518.578489,30a9a267,False,e6bd160a,b8d5c566-b082-49d2-83bc-48509db84928,0.0,249051914.0,197988080.0,0.0,,,,0.0
analyse,1706232608.085433,1706232644.893145,3c55280b,False,f2e986ea,821dec96-0208-48ef-9fd4-9be4f5d18a8f,0.0,249051914.0,250240150.0,0.0,,,,0.0
analyse,1706232468.253461,1706232502.67546,3c55280b,False,67fbd938,93cee725-c191-47a0-b2c8-6dddae1cb2a4,0.0,249192258.0,108038701.0,0.0,,,,0.0
decode,1706232071.687358,1706232076.175885,3c55280b,True,adaa2502,7c01918f-1bab-401b-ba85-bc8ce3f7d044,15680772.0,2618434.0,4522855.0,0.0,,,,0.0
run_workflow,1706232991.45336,1706232991.4787383,3c55280b,,,,,,0.0,0.0,,,,0.0
summarize,1706232990.944549,1706232990.951807,3c55280b,False,67fbd938,65602a10-b642-40dd-8358-2eb7adbcde9d,0.0,0.0,0.0,0.0,,,,0.0
run_workflow,1706232410.198629,1706232410.2011068,8b78d396,,,,,,0.0,0.0,,,,0.0
summarize,1706232410.125321,1706232410.125948,8b78d396,False,6af802b9,ec5e5824-26df-4767-af27-626cb44c8ddb,0.0,0.0,27419.0,0.0,,,,0.0
analyse,1706232382.940663,1706232409.800849,8b78d396,False,6af802b9,5e23118e-d9db-4a6a-86ed-1783c8405401,0.0,249051914.0,57261989.0,0.0,,,,0.0
decode,1706232113.483961,1706232115.517888,8b78d396,False,e6bd160a,c897a259-4b4d-4ff0-9061-9e6d25d0e0c3,15680772.0,2618434.0,7977666.0,0.0,,,,0.0
analyse,1706232352.526622,1706232382.929503,8b78d396,False,6af802b9,7c7350fe-76d7-4f86-88d2-d701ece044ca,0.0,249192258.0,30452217.0,0.0,,,,0.0
summarize,1706232645.473917,1706232645.480327,29f09ebc,False,f2e986ea,3abe80a3-f190-4f03-afd8-61f279fa4d2b,0.0,0.0,123510.0,0.0,,,,0.0
analyse,1706232078.518931,1706232117.435476,29f09ebc,False,adaa2502,377ddd4e-c579-4b5f-9595-3c52a2d47f9d,0.0,249051914.0,43920009.0,0.0,,,,0.0
run_workflow,1706232645.654794,1706232645.6786492,29f09ebc,,,,,,0.0,0.0,,,,0.0
analyse,1706232493.607786,1706232518.793254,29f09ebc,False,6af802b9,b07d3ceb-4d0c-4f89-8581-ae89d2eea620,0.0,249192258.0,53839879.0,0.0,,,,0.0
decode,1706232065.381146,1706232067.515623,29f09ebc,False,0f21a518,cd1c47ac-8678-4ddc-9b65-1e8f8d0a86bd,15680772.0,2618434.0,8314303.0,0.0,,,,0.0
summarize,1706232991.622207,1706232991.623645,afd63dbf,False,67fbd938,b485ce29-13b9-4294-8b6f-b5595c43da1a,0.0,0.0,0.0,0.0,,,,0.0
analyse,1706232644.90162,1706232684.863161,afd63dbf,True,0ff5e042,def8179d-a672-4ecc-b5fe-c1dff4c34e48,0.0,249051914.0,39997252.0,0.0,,,,0.0
analyse,1706232955.313147,1706232990.165169,afd63dbf,False,67fbd938,9f3e045f-c97b-48a9-a3db-1ae28508e444,0.0,249192258.0,0.0,0.0,,,,0.0
decode,1706232465.076474,1706232466.646179,afd63dbf,False,6af802b9,729315fa-ee2b-41aa-ac9e-da5898ed166e,15680772.0,2618434.0,3525034.0,0.0,,,,0.0
run_workflow,1706232991.759852,1706232991.778172,afd63dbf,,,,,,0.0,0.0,,,,0.0
decode,1706232067.527931,1706232069.370752,753970ee,False,0f21a518,67083463-71a8-4b52-b3cd-51ae1d24a4d6,15680772.0,2618434.0,10145345.0,0.0,,,,0.0
summarize,1706232805.090045,1706232805.091138,753970ee,False,f2e986ea,1382481c-9927-48a4-995d-197e9b562319,0.0,0.0,26757.0,0.0,,,,0.0
analyse,1706232117.453849,1706232153.4499,753970ee,False,adaa2502,31190486-dd79-4c87-bbe6-465b18bba438,0.0,249192258.0,0.0,0.0,,,,0.0
analyse,1706232744.583227,1706232782.507644,753970ee,False,e6bd160a,5e1bbb08-a262-4d40-a1af-30069f15411c,0.0,249051914.0,347478124.0,0.0,,,,0.0
run_workflow,1706232805.162589,1706232805.164795,753970ee,,,,,,0.0,0.0,,,,0.0
run_workflow,1706232832.431733,1706232832.4331813,3026118c,,,,,,0.0,0.0,,,,0.0
summarize,1706232832.354649,1706232832.355525,3026118c,False,f2e986ea,59b47630-9b6a-42c5-836d-02b517fee90c,0.0,0.0,35081.0,0.0,,,,0.0
decode,1706232069.398512,1706232071.296537,3026118c,False,0f21a518,1a9f6c2c-f8cb-4148-8de9-e8e30fa029e7,15680772.0,2618434.0,12041179.0,0.0,,,,0.0
analyse,1706232518.806905,1706232544.272408,3026118c,False,6af802b9,6a957edb-7995-4ead-9474-25e634f0ab92,0.0,249051914.0,75697004.0,0.0,,,,0.0
analyse,1706232782.523688,1706232819.219901,3026118c,False,e6bd160a,6760f12c-9010-4255-a948-88970d41a63f,0.0,249192258.0,350970005.0,0.0,,,,0.0
run_workflow,1706232991.594872,1706232991.601811,fe8655da,,,,,,0.0,0.0,,,,0.0
analyse,1706232819.253023,1706232853.861321,fe8655da,False,67fbd938,0f6daf67-1322-47e4-8441-c6a0c2999a97,0.0,249192258.0,245145494.0,0.0,,,,0.0
decode,1706232445.837996,1706232447.411513,fe8655da,False,6af802b9,596a88ef-6fbd-4007-a920-d168358d9fde,15680772.0,2618434.0,7882243.0,0.0,,,,0.0
summarize,1706232991.142173,1706232991.147485,fe8655da,False,67fbd938,491d4df4-c6d7-49b9-b920-ab5f823ffd7a,0.0,0.0,0.0,0.0,,,,0.0
analyse,1706232853.883214,1706232887.49872,fe8655da,False,67fbd938,8f00bbe5-308f-4a1d-bcd4-7bd09db8721d,0.0,249051914.0,278762537.0,0.0,,,,0.0
summarize,1706232410.004182,1706232410.005439,d305a5a7,False,6af802b9,db419a5c-ff1d-4768-b1a2-a097f5c97477,0.0,0.0,75513.0,0.0,,,,0.0
decode,1706232104.931326,1706232106.864661,d305a5a7,False,e6bd160a,2f3ac960-a7aa-40c3-9020-ad09de20b076,15680772.0,2618434.0,9493468.0,0.0,,,,0.0
analyse,1706232276.281723,1706232317.865239,d305a5a7,False,e6bd160a,1b2804e5-53e4-41b5-ae03-772bc9ee6394,0.0,249192258.0,202182648.0,0.0,,,,0.0
analyse,1706232320.503413,1706232360.473576,d305a5a7,False,e6bd160a,c60c1418-fd4f-4eee-9ea1-d5c030fae84f,0.0,249051914.0,244699198.0,0.0,,,,0.0
run_workflow,1706232410.099533,1706232410.107818,d305a5a7,,,,,,0.0,0.0,,,,0.0
analyse,1706232631.628281,1706232668.724126,2ac5f4c3,False,e6bd160a,24930ce1-48ec-4726-98d6-bcd0bf0b60da,0.0,249051914.0,303770509.0,0.0,,,,0.0
analyse,1706232594.275278,1706232631.598498,2ac5f4c3,False,e6bd160a,07e60bad-55fa-4ef2-acb5-4ccd40a78d17,0.0,249192258.0,266687036.0,0.0,,,,0.0
run_workflow,1706233042.302689,1706233042.31079,2ac5f4c3,,,,,,0.0,0.0,,,,0.0
decode,1706232274.030124,1706232276.269215,2ac5f4c3,False,e6bd160a,549cb06e-e75d-4607-84c0-42bf0330e3e7,15680772.0,2618434.0,160632445.0,0.0,,,,0.0
summarize,1706233041.892176,1706233041.985492,2ac5f4c3,False,e6bd160a,a91d55cd-131f-43a0-9545-0bc1388f09ec,0.0,0.0,0.0,0.0,,,,0.0
summarize,1706232493.600252,1706232493.602196,56d9a987,False,6af802b9,d9a29a9d-5d32-4e8b-a809-5d03a9171c90,0.0,0.0,30445073.0,0.0,,,,0.0
decode,1706232106.878813,1706232109.236093,56d9a987,False,e6bd160a,dcd80f66-38b2-4e2e-8022-f7e3dc0ae71d,15680772.0,2618434.0,11309883.0,0.0,,,,0.0
analyse,1706232366.866475,1706232406.097659,56d9a987,False,e6bd160a,5a6733cc-cba4-4945-8736-06062272ec3f,0.0,249192258.0,85653354.0,0.0,,,,0.0
run_workflow,1706232544.30537,1706232544.3064072,56d9a987,,,,,,0.0,0.0,,,,0.0
analyse,1706232406.14397,1706232444.054436,56d9a987,False,e6bd160a,47b63032-fdfc-4f8c-bf17-d670d235e102,0.0,249051914.0,123533773.0,0.0,,,,0.0
decode,1706232097.888721,1706232102.975253,785a2984,False,e6bd160a,74e6b3d2-033c-4eae-ab76-8cf1d1a9c350,15680772.0,2618434.0,5179330.0,0.0,,,,0.0
run_workflow,1706232409.836378,1706232409.839284,785a2984,,,,,,0.0,0.0,,,,0.0
summarize,1706232352.442526,1706232352.447249,785a2984,True,6af802b9,8320ba4c-61a6-4859-b24e-011bfe6fc090,0.0,0.0,96527.0,0.0,,,,0.0
analyse,1706232157.0607,1706232195.661897,785a2984,False,e6bd160a,f0aebfdd-b2d7-4cde-9e71-5d1fb50360a9,0.0,249051914.0,84379520.0,0.0,,,,0.0
analyse,1706232115.613513,1706232157.024443,785a2984,False,e6bd160a,f8a41006-7f27-4282-bc72-8734696cd2bc,0.0,249192258.0,45737695.0,0.0,,,,0.0
