func,start,end,is_cold,container_id,provider.request_id,blob.upload,blob.download,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
map,1706299545.889989,1706299549.687908,True,c4326f57,jwdmhjytsn12,15,7640,15f61893,3929000.0,0.0,,,,0.0
reduce,1706299556.696985,1706299558.588511,True,f45b504b,9vqkukhkp4c8,0,9,15f61893,1950000.0,0.0,,,,0.0
map,1706299545.218369,1706299548.376383,True,b68631a2,8mg7hsi1q6vc,15,7708,15f61893,3235000.0,0.0,,,,0.0
reduce,1706299556.906966,1706299558.751724,True,6f3e392a,njh5m3eo6dl4,0,9,15f61893,1906000.0,0.0,,,,0.0
map,1706299545.670602,1706299548.742544,True,533f78fe,qp16s6uorzhy,15,7653,15f61893,3152000.0,0.0,,,,0.0
shuffle,1706299550.197643,1706299554.830415,True,34f3b295,bgjmioyvgahy,0,0,15f61893,4652000.0,0.0,,,,0.0
reduce,1706299557.085286,1706299558.844187,True,01356463,cba6ontav0i9,0,9,15f61893,1821000.0,0.0,,,,0.0
reduce,1706299557.37613,1706299562.391921,True,8cdadcd8,135dhwmypdw2,0,9,15f61893,5211000.0,0.0,,,,0.0
split,1706299536.153382,1706299543.386077,True,e20da352,1ha7y07vqfqt,23001,23000,15f61893,7328000.0,0.0,,,,0.0
reduce,1706299557.591096,1706299559.594549,True,3187567f,e1ko6kussy0n,0,9,15f61893,2061000.0,0.0,,,,0.0
