func,start,end,is_cold,container_id,provider_request_id,request_id
split,1654711038.36537,1654711043.977009,True,34dc0c10,41c5f704-8f83-4fbd-8d90-70efd8041dac,39d1ed60
reduce,1654711056.574065,1654711061.786899,True,a5dd5c82,06ab501a-da25-4a3c-bfa0-d7b6c7d2657b,39d1ed60
reduce,1654711056.600802,1654711062.016606,True,17ce2ccc,500b57a4-95ee-494f-92de-9c7ae174b6a5,39d1ed60
reduce,1654711056.632402,1654711062.174726,True,28c0d33a,1be67393-8091-41d8-a18a-6c3554136e33,39d1ed60
map,1654711044.531125,1654711050.474141,True,2742ddba,3c53cbda-f40e-41e1-b277-1ec3904ef918,39d1ed60
map,1654711044.487992,1654711050.143903,True,9f82f45a,ff76829d-8e47-4163-b305-24261465ef23,39d1ed60
reduce,1654711056.626988,1654711062.293417,True,dc4751b3,a2c71ebe-3273-4d21-a4c3-6fc04f9dc78f,39d1ed60
shuffle,1654711050.809737,1654711056.053431,True,87ae9c0d,dab59dd7-305f-4384-a33f-52bc8f5c9565,39d1ed60
reduce,1654711056.609439,1654711062.076752,True,857b72ff,1e4ab323-01b9-4eb8-bddd-decb429a58d1,39d1ed60
map,1654711044.484864,1654711050.040238,True,3fd1091f,916f6c1f-6371-4735-a5ef-0c32fb9ea399,39d1ed60
reduce,1654711056.996379,1654711063.02683,True,84b2e18f,7add585f-ba9c-44d9-aa50-0ed5f69cce1e,9954af2e
map,1654711044.324673,1654711049.946362,True,8af15603,129fbb13-cf74-4f37-8413-300f9c2fe0be,9954af2e
reduce,1654711057.037966,1654711062.858067,True,51be42ee,8867dcf0-4c01-40c5-bedd-8704abe44f43,9954af2e
map,1654711044.482734,1654711050.281875,True,d159cd20,9e38ffed-7939-4140-8bc7-11a697d5bbc4,9954af2e
shuffle,1654711050.746641,1654711056.45438,True,ef84004f,e11cafbc-d5f6-4efb-9ce8-be092af4416b,9954af2e
reduce,1654711057.015195,1654711062.501444,True,ca08fed9,5b6c226e-218f-4b1d-94e0-10e884583192,9954af2e
reduce,1654711057.011537,1654711062.679455,True,f6cbcc2a,fe8026d9-82b1-4a0f-8dbf-f6cc90071c77,9954af2e
reduce,1654711056.976329,1654711062.401094,True,4ea864cf,9f8c4039-78aa-4941-a77b-92e233b51b41,9954af2e
map,1654711044.291616,1654711049.551879,True,f32e1d60,a97cdcdb-09c4-43ad-87a8-32350c5f2984,9954af2e
split,1654711038.33283,1654711043.812478,True,f21f97b5,adf08038-f667-489f-9f1e-f9dc1d7c5be4,9954af2e
map,1654711044.346138,1654711049.923606,True,677c21dd,4dcf91c5-44af-4f81-9f20-9f1cf37b4661,6393c462
reduce,1654711056.002648,1654711061.690634,True,4b4a4faa,5a005305-bc68-455d-a67d-2996f3fbe6ee,6393c462
reduce,1654711056.026831,1654711061.231938,True,16c3b8c2,4e2f04e3-219f-4da3-83a8-e44fc1bcc87b,6393c462
split,1654711038.346409,1654711043.852526,True,86be19c1,7b5662a2-18fb-468e-a25d-15a74fea5506,6393c462
