func,start,end,is_cold,container_id,provider_request_id,request_id
reduce,1654707567.442817,1654707573.162713,True,ec8d607d,78f0e9c7-359a-4980-9753-bd3b766f8a62,3458072f
reduce,1654707567.449099,1654707573.632573,True,b0364d18,61fd51d8-55c7-4621-9d64-9338e6c082df,3458072f
reduce,1654707567.497412,1654707573.359114,True,ba3e40a0,73e6809d-829f-4daf-af78-6882d66f4b33,3458072f
map,1654707555.087111,1654707560.698681,True,c8e892a6,dd51c692-7900-482a-b6c1-0368cdf72ee1,3458072f
shuffle,1654707561.231953,1654707566.741256,True,13608ac6,769fc571-c607-4abf-84ca-83e5566eba78,3458072f
reduce,1654707567.487318,1654707573.399102,True,41396f84,f61eb1bf-0592-4695-9d24-c49b3fb291c8,3458072f
map,1654707555.078369,1654707560.56232,True,f3469ea6,cf80f3d7-24f6-4f34-ab92-76831291a75e,3458072f
split,1654707549.152454,1654707554.59929,True,1a8312a6,978b550a-0e3e-47b8-8efb-7fae76c8ef87,3458072f
reduce,1654707567.042619,1654707572.479565,True,61b13b74,be0f3169-446c-480e-ba62-9bd957556f79,5c78eacc
reduce,1654707567.037979,1654707572.469082,True,819ae7f8,9c0d1819-d5cb-4a25-a44e-894ce73e78f4,5c78eacc
reduce,1654707567.023597,1654707572.262175,True,74770bf6,7e930d39-86da-4593-be3c-809d5bdf8415,5c78eacc
reduce,1654707567.068611,1654707572.751134,True,20c40211,323c56b9-44ff-4e9e-b92f-f72009414ae8,5c78eacc
reduce,1654707567.150118,1654707572.809142,True,4c844ebd,92e802a5-8dbc-449a-9661-b64a8d578bde,5c78eacc
map,1654707555.120565,1654707560.60178,True,961828c2,2fe344a6-0771-423f-872c-d219bf6e3f70,5c78eacc
shuffle,1654707561.421066,1654707566.47784,True,887aa980,a0efc973-363e-4c58-b024-f100b03cfdfa,5c78eacc
split,1654707549.153361,1654707554.656259,True,3d76d4ff,c5685eaa-c640-491e-b29e-47fb8098ca5a,5c78eacc
map,1654707555.236517,1654707560.995249,True,e2f4f1f0,7071cefd-15a3-4b4d-94ff-4752b5cc1cfa,5c78eacc
map,1654707555.144365,1654707560.850175,True,8719e545,328b781b-4986-46a0-86ff-129129721ca5,5c78eacc
split,1654707549.212398,1654707554.754331,True,6270e795,fc9898ff-fd34-4eb3-8dda-8b6c195111cf,98f63306
map,1654707555.344404,1654707561.080448,True,35d9fef6,40088cab-d73d-4fa5-acac-06a3f269807f,98f63306
reduce,1654707567.696546,1654707573.43884,True,6fc24495,d4a1a083-423b-4479-899f-27636272bff8,98f63306
reduce,1654707567.684187,1654707573.305276,True,4c6dd6ad,ac706cf1-d8f8-4f1c-bf7b-d8ab327ca9cf,98f63306
map,1654707555.384205,1654707561.219092,True,db16ddf5,075c454a-1d9b-4e29-9ea7-8bec8ba96ef8,98f63306
shuffle,1654707561.624994,1654707567.09992,True,707388da,548d00b5-9be3-47c6-a584-ee2d0337ad32,98f63306
reduce,1654707567.753814,1654707573.427145,True,e34e8c39,4e42e34a-6b4a-4a5e-aaf5-b22c451eb189,98f63306
reduce,1654707567.719851,1654707573.165307,True,6b0294a5,5ed4ede5-4c7a-409d-b56c-f10b1b3367a1,98f63306
map,1654707555.327224,1654707560.935131,True,f2cf9dd8,49a884c1-4a78-466a-852f-5fe50102e710,98f63306
reduce,1654707567.703733,1654707573.629774,True,c11d612f,08df941f-6bf2-4d0e-99d8-a8b9c9c99d77,98f63306
reduce,1654707568.404617,1654707573.906084,True,962c1024,43d08a79-25df-47ac-9d4c-28bc987a3e80,c31a02fb
reduce,1654707568.391373,1654707573.873886,True,1d5b06cc,57386ac2-ecc9-4210-b61a-f270255b577e,c31a02fb
reduce,1654707568.419866,1654707574.10867,True,c33a8bfb,ff0afa31-3fcb-4008-9991-3f598e140478,c31a02fb
map,1654707555.821025,1654707562.206084,True,302ca82e,9c3c528b-6e66-4426-a943-67bd8b8a1761,c31a02fb
reduce,1654707568.429427,1654707574.227471,True,144c60ef,36a32c31-660d-4700-935e-a8f37ff017eb,c31a02fb
shuffle,1654707562.582727,1654707567.882285,True,2a84af13,9753a882-dc04-45c9-a3b7-e9e268c3d562,c31a02fb
split,1654707549.302156,1654707555.271004,True,813192ec,8e6063cb-4dd7-4e09-ad15-63cb45a05cbc,c31a02fb
reduce,1654707568.472021,1654707574.649903,True,4c241425,7be0f92b-057b-4fa0-bb81-e1e9e065e755,c31a02fb
map,1654707555.833679,1654707562.159972,True,97ae0f39,2fa73324-af2d-4d31-9ba8-3a9e2828879f,c31a02fb
map,1654707555.82403,1654707561.94208,True,4dec1441,ff472376-b7e6-4e8d-8dce-b69f1f1cbafa,c31a02fb
reduce,1654707568.012284,1654707573.972468,True,24ba389d,df731903-8223-4a54-90ef-dd0f9c3b5ea6,77c2be39
map,1654707555.355647,1654707560.947078,True,02c27290,7d3e06a5-597a-4edd-ab18-1dedb9703393,77c2be39
split,1654707549.199601,1654707554.882931,True,742d37c0,fb4f3db6-24a5-4ff0-b4f7-723a2203290f,77c2be39
reduce,1654707567.942919,1654707573.234994,True,052e5a36,9169d9aa-c956-448c-a16a-06f1b4a18f8d,77c2be39
shuffle,1654707562.122215,1654707567.416597,True,86a497e0,86bc3fb0-98b6-4a17-968c-961da04ea98e,77c2be39
reduce,1654707567.956655,1654707573.593183,True,a57b210d,5c4674d0-1ec4-4816-bce3-1d9ff865382f,77c2be39
map,1654707555.399861,1654707561.685844,True,ea1d3589,5d626546-1de5-4335-9dd6-8203c956ee36,77c2be39
reduce,1654707567.985349,1654707573.629705,True,9c72fc0d,80d8840b-7772-4032-9f12-650159abb6c9,77c2be39
reduce,1654707567.963317,1654707573.299859,True,4131ad25,eac9fcdb-ca1e-4b28-aa9f-924c5bb49f64,77c2be39
map,1654707555.343666,1654707560.89516,True,7d966f25,6d8e5477-855c-4e89-8af4-055c109e9f6e,77c2be39
reduce,1654707568.062243,1654707573.750655,True,267ad4fc,c762cb0c-b546-42a8-86a5-9588577eeeff,0f2ea9a8
shuffle,1654707562.056082,1654707567.415227,True,671cf98c,8b076e38-81cb-48e5-84a5-9a5ced89a6cd,0f2ea9a8
reduce,1654707568.006197,1654707573.54848,True,43265938,31f3ea25-62ab-4ca3-8413-a5178ff47921,0f2ea9a8
split,1654707549.208238,1654707554.883476,True,89071b31,8cd38e04-1b54-4716-aa9f-80b5ec81ff73,0f2ea9a8
reduce,1654707567.978682,1654707573.52541,True,b4fc6e64,eeac287e-8d6b-49e5-a9d9-f4fe93e21272,0f2ea9a8
map,1654707555.501628,1654707561.659045,True,408f5171,2003db99-792f-4ce5-8aa7-6d980cf8e352,0f2ea9a8
map,1654707555.440324,1654707561.33264,True,11bcaeb6,bb344bd5-9518-4bec-94ba-4736b5c0a28b,0f2ea9a8
map,1654707555.583202,1654707561.371402,True,e042fd7c,274bcf98-df0e-430b-9dcf-893a64d82ce8,0f2ea9a8
reduce,1654707568.021843,1654707573.721048,True,e26309a6,a8bf8897-b9e1-450b-9751-f6dc158727cb,0f2ea9a8
reduce,1654707568.01898,1654707573.660062,True,628a3bb7,d8a7a7ca-0ccb-4da2-a711-2a1278eb7422,0f2ea9a8
reduce,1654707567.466978,1654707573.305608,True,2efc9179,591d8831-4876-447a-ab5c-7e657817a49d,32e4fc28
shuffle,1654707561.884304,1654707566.909329,True,d532ac96,fea25a24-4a7a-4172-b232-32a066d9e045,32e4fc28
reduce,1654707567.428175,1654707572.794938,True,b510d6b2,ff356101-e99f-4f55-971b-a9629c56458f,32e4fc28
map,1654707555.358035,1654707561.446637,True,85247531,544580c5-5873-45c7-a7ae-f09d5d6a5b03,32e4fc28
reduce,1654707567.450781,1654707572.867573,True,a589b1a7,0202b70a-1847-41de-bbe4-08079410230c,32e4fc28
reduce,1654707567.484422,1654707573.206476,True,9d7757dc,c153b8db-531f-4ad3-8f50-594ea58f9e68,32e4fc28
split,1654707549.230093,1654707554.779194,True,29be77d9,93e6871b-f7dd-48bc-a6a0-fbf1e571f214,32e4fc28
map,1654707555.329666,1654707561.224628,True,d860f1ba,76688beb-3184-414e-a7da-49ef939cf6f8,32e4fc28
reduce,1654707567.522138,1654707573.354537,True,4b738148,133c62aa-4d27-44fa-ac0b-9e8fdda658dc,32e4fc28
map,1654707555.308952,1654707561.255536,True,4397a441,07b75776-2dbd-4517-88e4-216e70cf32b4,32e4fc28
map,1654707555.36377,1654707560.865288,True,93f7211f,79a24b28-4ebc-4adc-875e-b4cc2d26380a,2c18c795
map,1654707555.385736,1654707561.497105,True,606d50dd,f51f1ac2-11d0-4d3d-95ff-4e367c86f42f,2c18c795
split,1654707549.220973,1654707554.873107,True,8c3525f6,cadcf12f-712b-4855-ad31-f57383ec42d6,2c18c795
reduce,1654707567.649941,1654707573.438393,True,bb8697ae,91aa4929-869a-4757-be8c-1de9125a1d4b,2c18c795
reduce,1654707567.671998,1654707573.534986,True,44130eb9,f71ba09f-1617-4920-9d9b-6dae5bbf2799,2c18c795
reduce,1654707567.614788,1654707573.167171,True,67d55bb6,f6fd72c5-a20d-4433-bb41-7d049f4861ef,2c18c795
map,1654707555.34948,1654707560.944561,True,059e901a,fefbdb3d-746f-4873-b8d9-5a1cfec6535b,2c18c795
shuffle,1654707561.883139,1654707566.979448,True,84ca00ca,53fe7c22-aad5-43ff-a230-f7cb6e85067c,2c18c795
reduce,1654707567.66704,1654707573.413933,True,9680a95e,a20f3755-f692-4814-8321-4d503fde5f49,2c18c795
reduce,1654707567.648156,1654707573.177809,True,4dc7775d,2bda6f14-c845-4226-8e29-90b492f5e89e,2c18c795
reduce,1654707568.172929,1654707573.615064,True,307e116a,53e7dabf-fa26-4dfb-9e7c-4f37b8bef825,8c7501c8
reduce,1654707568.161719,1654707573.946647,True,3678a507,707c2b40-86aa-4492-baa0-bcf03c66bd4d,8c7501c8
shuffle,1654707562.399545,1654707567.607171,True,4ec4b9dc,c09b27ec-212e-4db7-b76f-92ce47170de2,8c7501c8
reduce,1654707568.199189,1654707573.611632,True,66acd5bc,4995a4d4-4804-49e5-a056-7ced3de71858,8c7501c8
reduce,1654707568.172769,1654707573.482903,True,ec859c9e,bda8e49d-168b-4f93-bebf-5d487974e2a1,8c7501c8
map,1654707555.836331,1654707562.014973,True,89b1b0f5,39c16e38-2b6c-4d1f-be8f-b4293f607413,8c7501c8
map,1654707555.813827,1654707561.703237,True,e49858a3,52bcfcda-1199-41de-bb64-83b35eaf826e,8c7501c8
reduce,1654707568.187138,1654707572.699669,True,137e4c06,499b3d10-3571-46f5-b5a8-006b3c2f57d1,8c7501c8
map,1654707555.873732,1654707561.635342,True,65e4bfe6,42f4fb1d-5723-4f26-9257-1f54d328215e,8c7501c8
split,1654707549.225665,1654707555.255669,True,62688ad3,203b59af-a2cb-4d04-aa66-ec498f41c0e4,8c7501c8
reduce,1654707567.647524,1654707573.635835,True,c910a6cc,52157667-0f19-48d7-a818-ffe104618069,ce9df39c
reduce,1654707567.634947,1654707573.084585,True,c159882b,66f9d22b-70d6-4f5d-a420-4c68c5ede1ca,ce9df39c
map,1654707555.359945,1654707561.579686,True,d45918a1,2ce10bae-9649-4f2b-8fea-ba623f2e37a5,ce9df39c
map,1654707555.267111,1654707560.757146,True,ebbc15d1,1c3e2418-d33c-462f-8278-75ee135ee07a,ce9df39c
shuffle,1654707561.970287,1654707567.070302,True,5aec9dc3,867a191f-98a4-42cf-a0c7-d3debe34baca,ce9df39c
reduce,1654707567.629229,1654707573.107929,True,11ceb7aa,7d38cca8-0a6a-433c-94b0-65b6927964d2,ce9df39c
split,1654707549.168724,1654707554.747385,True,665e3c6e,ad7e7096-cefd-4e45-a48d-77e641fba4d4,ce9df39c
reduce,1654707567.670302,1654707573.312524,True,15523924,cab7da87-75ce-4186-93e4-63a884bed561,ce9df39c
map,1654707555.244763,1654707560.823326,True,5a5fd87e,9dbf30aa-2ac9-4de9-bfcb-17a0e0f99b90,ce9df39c
reduce,1654707567.594323,1654707573.049766,True,8f5e040e,33a06ea0-1c83-4e79-a3f4-dc1392b0b088,ce9df39c
split,1654707549.201005,1654707554.880992,True,141f4afc,34167947-6697-42ce-a01b-618d72f9c53d,0563501d
reduce,1654707568.28849,1654707573.893871,True,8c7275de,9c006a46-4b4a-4657-b497-77af59692814,0563501d
map,1654707555.486458,1654707561.442717,True,c0993edf,05db08c0-b321-4952-ac36-4129d2f3b513,0563501d
reduce,1654707568.336079,1654707573.793079,True,5825f232,9bd9978d-f0ee-4d0e-b6c5-73d895cbb5d1,0563501d
shuffle,1654707562.274042,1654707567.76218,True,25f65592,96e7c4a8-ff37-4dbe-b6c6-e91ab6661790,0563501d
reduce,1654707568.318563,1654707574.259287,True,017af1d9,b8b37c29-550c-4c16-a558-eaf1e5304100,0563501d
