func,start,end,is_cold,container_id,provider_request_id,request_id
reduce,1654707089.766538,1654707090.158967,False,93bd0ff7,616a09ee-6ed3-4173-8a05-be81d65d231d,dec79ebb
map,1654707078.454823,1654707079.063119,False,5a892373,429413e1-fed5-46e2-96c4-53cad53a2efc,ed4d2f9f
map,1654707078.454162,1654707079.109293,False,65f9b715,b5d25b57-a98c-4c78-90d8-b4025544205a,ed4d2f9f
map,1654707078.444529,1654707079.055333,False,f133e5b6,0c851804-c61c-42f3-b97f-1e0a4bc544ab,ed4d2f9f
reduce,1654707085.092756,1654707085.462323,False,37f6e362,9ff346e4-43a0-4e24-9472-4f81b4301a14,ed4d2f9f
reduce,1654707085.084266,1654707085.489668,False,03abfb7e,65701eee-65d3-47e9-bcd3-e0a711379f61,ed4d2f9f
shuffle,1654707079.538605,1654707084.830449,True,7ac9999d,afe8cf9c-a35a-43f8-b9a9-346c7d20861e,ed4d2f9f
reduce,1654707085.096913,1654707085.460163,False,58120b06,1957cda7-b29f-4f61-88eb-ebb96646ed31,ed4d2f9f
reduce,1654707085.11457,1654707085.499155,False,76870279,bdffa9fd-299e-4f2e-b472-f4dda27bf2d4,ed4d2f9f
reduce,1654707085.125721,1654707085.538336,False,3be2cb36,5ebd6016-6f5a-4984-913d-0088ea342308,ed4d2f9f
split,1654707077.689543,1654707078.230842,False,8b36c0fc,d28dc87d-66a2-4a8a-8477-b4933c5d0f58,ed4d2f9f
map,1654707083.962989,1654707084.415254,False,d21de4c5,2d0374ac-ba15-4304-9ab4-a35a45e8463b,f1667077
shuffle,1654707084.513582,1654707084.540102,False,79052caa,2a29d222-bab0-4333-8b79-f54b92c080d1,f1667077
reduce,1654707085.131319,1654707090.73438,True,16d9b1db,974cb52e-6e00-4c5c-ae02-5ad12a5e8b2f,f1667077
reduce,1654707085.129699,1654707091.122576,True,3a68d34e,03e87c91-604c-44e0-949e-9a89080ab74f,f1667077
split,1654707078.064845,1654707083.766718,True,5f20b163,6da3350a-b1df-4cc6-a7f7-4e799c47a174,f1667077
reduce,1654707085.105328,1654707090.81246,True,bdf37230,e10e4298-a3fd-426c-a9be-df5e7d2a525a,f1667077
map,1654707083.95938,1654707084.437965,False,3233e0ea,d46ec349-267e-4ca9-bcc6-b654e2c4b508,f1667077
map,1654707083.952619,1654707084.426546,False,8bda1835,6d4f341c-b636-41bc-915c-f7cbb26a0416,f1667077
reduce,1654707084.933092,1654707085.392,False,81ce67d7,86c84c5d-4ba3-46dd-8b62-01e4c3426bb9,f1667077
reduce,1654707085.098879,1654707090.551559,True,7dbd6622,fe647a8f-9cfe-4a60-8e72-a5d77ba75136,f1667077
reduce,1654707079.553499,1654707080.084183,False,f96b9743,87355fff-c51d-4168-8c58-35b257d09c01,043f430b
map,1654707078.4055,1654707079.01575,False,39c69b62,4e1f03b5-adee-4b44-9a67-74fc8d8b5255,043f430b
reduce,1654707079.571636,1654707080.113217,False,29bc8b6a,967b729d-0172-4214-98ab-031fa2d0005b,043f430b
reduce,1654707079.563508,1654707080.098396,False,3be2cb36,bba75873-8435-4b99-a392-823e86c47247,043f430b
split,1654707077.680521,1654707078.184413,False,10701834,ed4b7522-af51-491c-895c-d51620666146,043f430b
shuffle,1654707079.147618,1654707079.316064,False,79052caa,3421fdf0-dddd-4bfa-99aa-72cc9198dbee,043f430b
map,1654707078.402636,1654707079.000173,False,d21de4c5,b6905a86-e569-4a21-be4c-2fadc3c01b87,043f430b
reduce,1654707079.554678,1654707080.065722,False,50348e52,6db07a26-5b93-4e9b-ac31-0b570d777cae,043f430b
reduce,1654707079.541258,1654707080.049429,False,03abfb7e,0a2819bc-49eb-4452-b9f0-ba69c444e021,043f430b
map,1654707078.415922,1654707079.073695,False,c25f0c64,03cb3213-a6e7-4e97-9c95-678e6557c0ec,043f430b
reduce,1654707080.077926,1654707080.531828,False,81ce67d7,219f5cc5-c72c-457e-a28e-664a0f8f3199,710b8d21
map,1654707079.034785,1654707079.5016,False,10db9cfd,497c2670-49f5-4dc8-b5d8-cfde17279b7d,710b8d21
split,1654707078.537871,1654707078.845758,False,d7646310,fdc05adf-aa99-4c02-9286-061c12e8f0a4,710b8d21
reduce,1654707080.074799,1654707080.522225,False,721ffa01,a8c42ba4-f5c1-457f-b450-302d2c8c19e6,710b8d21
map,1654707079.036631,1654707079.506263,False,7463cc2c,c9dbc554-6dad-4901-8414-564b62b69d5b,710b8d21
reduce,1654707080.073118,1654707080.544777,False,d1ce4798,cb5d1b5d-1686-49be-9dfd-2c6c00cde960,710b8d21
shuffle,1654707079.722404,1654707079.783484,False,d7491cb3,89cfb293-4375-4ae1-ade9-37a53287f156,710b8d21
map,1654707079.043105,1654707079.655837,False,39c69b62,ffb7f30c-e762-4bd6-b4b9-a701fee2e424,710b8d21
reduce,1654707080.074792,1654707080.474557,False,3a9b55cc,109a9e60-ce72-4a91-bea5-8939db59654e,710b8d21
reduce,1654707080.06419,1654707080.45226,False,d992d5ce,ff2c4919-9155-4bfe-b4ce-1ef96019c9cb,710b8d21
reduce,1654707084.644096,1654707085.020125,False,58120b06,90b80a4d-4aa0-4ff6-8c74-7a62e0950f9a,8e318f64
reduce,1654707084.631871,1654707084.999066,False,93bd0ff7,3b2386dd-d694-45ae-8dc3-cb3d193982ef,8e318f64
map,1654707083.735281,1654707084.253556,False,c25f0c64,2a783c3e-f19a-43f0-a6ca-878b4bffd0f3,8e318f64
map,1654707083.73004,1654707084.224115,False,36a7b28e,49973b08-4bf0-4f28-9f5d-d93b441d8352,8e318f64
shuffle,1654707084.323796,1654707084.372717,False,6816fb7b,b1fac625-c2d6-4a3d-87b4-b96d2fc0ce5a,8e318f64
reduce,1654707084.631966,1654707085.025163,False,f96b9743,c37045fd-026f-4708-85c5-85a29f37e765,8e318f64
split,1654707078.14203,1654707083.532848,True,1a534c47,befb597b-e157-4daa-b088-03fcc998c085,8e318f64
reduce,1654707084.608189,1654707084.997682,False,29bc8b6a,bca5a31f-fafe-4449-88ac-252189a412f8,8e318f64
map,1654707083.726751,1654707084.16873,False,38961664,deea2dab-301d-4649-a9c1-ef92b2060d08,8e318f64
reduce,1654707084.602337,1654707085.000882,False,cd59a1d6,d2d7e305-b3be-4a6d-86b1-e9d145750716,8e318f64
reduce,1654707079.542692,1654707080.039196,False,76870279,a449b10c-c7eb-4abb-bf58-8a573ae11b47,6f8174a8
map,1654707078.3945,1654707078.991528,False,9dadfe38,76fc85bf-050a-4b04-bb63-ff1ea61f6765,6f8174a8
shuffle,1654707079.122077,1654707079.324716,False,681732ea,9c2890a5-5832-49f7-9593-5a0e076af7f6,6f8174a8
reduce,1654707079.532299,1654707080.034671,False,3a9b55cc,9edb9a5b-554b-4e7e-9832-359d863c829e,6f8174a8
reduce,1654707079.540152,1654707080.045528,False,c65efe0b,ea5a35eb-5287-4f30-b0f5-113b393164b7,6f8174a8
reduce,1654707079.561997,1654707080.169017,False,c9f9d728,5ff34c5f-e0a9-431c-96a4-c91a84bec7b1,6f8174a8
reduce,1654707079.55709,1654707080.10846,False,0cbb9748,23ad1666-e709-4374-a6ef-6e1358e10365,6f8174a8
map,1654707078.383297,1654707079.039149,False,1f4601da,7dbd6cfa-a85c-4773-99f0-179950614923,6f8174a8
map,1654707078.389168,1654707079.001716,False,10db9cfd,cc33b638-325d-484f-8934-0cda75c9a744,6f8174a8
split,1654707077.694476,1654707078.187647,False,ec921b73,8e37b226-aaf8-4a56-8c13-51c3e1e8b41c,6f8174a8
map,1654707083.701999,1654707084.172317,False,1a13fdb0,d07a2816-2fa7-44e3-be7a-e43aa1abba61,720d031a
map,1654707083.691302,1654707084.175681,False,39c69b62,725add1e-4d46-4be6-bd2a-cc5fdea80b82,720d031a
reduce,1654707084.54007,1654707084.924404,False,d992d5ce,ef2489c4-2f94-4e30-af3d-74ba04b325b8,720d031a
reduce,1654707084.52602,1654707084.904871,False,d1ce4798,6e1d39c2-6d12-4b96-95d8-5da4131dc788,720d031a
map,1654707083.695328,1654707084.146007,False,7463cc2c,d178302f-6050-4ce1-af90-36875b682670,720d031a
reduce,1654707084.515458,1654707084.892502,False,81ce67d7,158da08a-1728-4f59-b932-189d3a066f5a,720d031a
shuffle,1654707084.247688,1654707084.304042,False,d7491cb3,b92c94b5-21fd-4ea6-a76c-9c9317d20716,720d031a
reduce,1654707084.525436,1654707084.902221,False,721ffa01,343d627b-1b52-4408-82c0-96bebf823511,720d031a
reduce,1654707084.535174,1654707084.914651,False,3a9b55cc,b8051000-ff2e-416f-bf63-c925f9f64c7c,720d031a
split,1654707078.073788,1654707083.503847,True,67537542,899ee227-221f-46e9-8336-05eaafbaaeef,720d031a
shuffle,1654707079.12308,1654707079.312241,False,6816fb7b,27b66424-ce7d-4164-a696-a5e8371003bc,f99bbafe
reduce,1654707079.560375,1654707080.130052,False,bfc27153,5f011071-109f-4acf-b759-d2c836938967,f99bbafe
reduce,1654707079.571868,1654707080.07534,False,d744f756,c2ea63c9-6168-45ea-8662-6b5cf43b67c1,f99bbafe
reduce,1654707079.581006,1654707080.071724,False,b6799164,f8d5e773-f05f-4682-9319-50031a906d3b,f99bbafe
split,1654707077.691212,1654707078.160829,False,072315a6,5af8845d-8588-43a4-9bcc-bf0c0ac19956,f99bbafe
reduce,1654707079.569544,1654707080.141465,False,cd59a1d6,dd8189c5-e36c-4fbe-a931-e3b92fa473f0,f99bbafe
map,1654707078.383821,1654707079.04393,False,f83faa1c,670defa4-69a1-415b-b4cc-c032636d71b0,f99bbafe
reduce,1654707079.573432,1654707080.122141,False,e85b1e2b,ca95fb1b-ff84-43db-9ec0-98d72fae3a48,f99bbafe
map,1654707078.37109,1654707079.036088,False,3754a4da,62f9eaf9-0048-430e-a8e2-fbca95f164e5,f99bbafe
map,1654707078.375089,1654707079.000922,False,3233e0ea,31edead4-0c10-4b77-82ac-b15eebcbba3b,f99bbafe
shuffle,1654707079.14431,1654707079.304611,False,d7491cb3,8474ed1d-4a67-4e4e-b229-4aeeb1244f86,58445779
reduce,1654707079.52921,1654707080.042204,False,721ffa01,a255faac-d067-41de-acbe-793b5d26c914,58445779
map,1654707078.42062,1654707079.034666,False,25b3b9ee,1a91b35b-cb42-4364-9237-1f2930b129ea,58445779
reduce,1654707079.534793,1654707080.024332,False,d992d5ce,cd69bc00-8259-4777-96a3-2d35f5b27644,58445779
split,1654707077.675892,1654707078.228653,False,3baa5646,86f390e6-8fe3-4487-9877-12c57285371b,58445779
reduce,1654707079.552068,1654707080.079035,False,93bd0ff7,83b6e303-394d-4e74-ae22-87eaedae7668,58445779
reduce,1654707079.536726,1654707080.051958,False,81ce67d7,1d2cc52f-0cf1-46fb-bdb8-bcd5311b07ed,58445779
map,1654707078.410538,1654707079.020233,False,01eab18d,c6c61280-a6ec-4f89-a666-e6e2ea8ffacf,58445779
map,1654707078.413793,1654707079.074016,False,a6e38a6c,edef6e41-aec9-49c7-8f35-9fb5657b473f,58445779
reduce,1654707079.543523,1654707080.082854,False,284610be,030ccd6c-90b3-4028-8cfa-3e8f2306d80f,58445779
map,1654707084.416399,1654707084.880214,False,01eab18d,53614527-430c-44b7-b5b9-782038696b46,97db0251
map,1654707084.41019,1654707084.863732,False,4289d216,712c8c27-6515-4f0d-8b9f-b139a9e93f2b,97db0251
reduce,1654707085.283667,1654707085.665159,False,f96b9743,87543e6a-81ee-4556-9f84-3832ef3f171c,97db0251
reduce,1654707085.298425,1654707085.699061,False,93bd0ff7,0432d5aa-07cd-46db-8f98-138a9dbc5db1,97db0251
reduce,1654707085.278599,1654707085.665445,False,c65efe0b,741e1c18-1c5c-4c2c-8958-a91b111a4582,97db0251
split,1654707078.21179,1654707084.182208,True,385f936f,6c445b1c-92b0-465a-929e-508e7cb476b8,97db0251
reduce,1654707085.298478,1654707085.682913,False,284610be,d8820235-60c6-4c97-bc8d-fb1fe6c713c1,97db0251
map,1654707084.403978,1654707084.891659,False,36c0ba5c,387619ad-885d-4086-a9b9-395f105a2c09,97db0251
reduce,1654707085.305217,1654707085.671684,False,b6799164,2e0753e5-7d08-46f6-aedb-49e937ded438,97db0251
shuffle,1654707084.976554,1654707085.061772,False,ded3633e,46574e47-f304-4b33-9a9e-70a2c5a632b4,97db0251
