func,start,end,is_cold,container_id,provider_request_id,request_id
split,1654706166.618502,1654706172.33198,True,d060b598,88cd63a5-4cd9-4758-a424-201f52a11faf,1937bdeb
map,1654706172.841836,1654706178.636968,True,0919bdb4,9e450fa7-68fb-4147-b82a-acf94365f0fb,1937bdeb
reduce,1654706184.798654,1654706190.745011,True,0cbb9748,62c36243-892b-45f6-b357-2f412cc634fa,1937bdeb
reduce,1654706184.750706,1654706189.887976,True,3a9b55cc,409684f7-7a6b-4494-a5d6-21b6d4e776a4,1937bdeb
reduce,1654706184.771992,1654706190.629968,True,29bc8b6a,e43bbbbd-1d46-49ff-af76-f09fd2d37769,1937bdeb
reduce,1654706184.787797,1654706190.495724,True,d7377bf1,616e11ad-b3b9-4ee7-a24d-c9eb1d2ec229,1937bdeb
map,1654706172.845469,1654706178.563479,True,7c69184f,4dbc07cc-e4d2-43c7-963b-5d47343bacdf,1937bdeb
map,1654706172.883014,1654706178.758846,True,1a13fdb0,c464c189-4605-4ab9-bc25-906259afda97,1937bdeb
reduce,1654706184.697791,1654706190.176372,True,7abdf683,58db235e-bfe3-4534-afc6-4b56181c0c2a,9d465619
reduce,1654706184.773234,1654706190.551571,True,ce805784,a599cf11-5420-4198-bc76-6ee32e5eddf2,9d465619
map,1654706172.806537,1654706178.134343,True,36a7b28e,3161f0b1-a89e-4050-8a9a-10bf948afbab,9d465619
reduce,1654706184.757044,1654706190.363479,True,ef00456e,fe5ec327-0886-484b-8d12-9fe9537b79fe,9d465619
shuffle,1654706179.034569,1654706184.182212,True,8fb0b9a7,874db754-2d44-4943-8ee1-05b0cec17c25,9d465619
reduce,1654706184.71187,1654706190.569592,True,4234849a,70684864-2f53-42d7-9565-27828310bc56,9d465619
split,1654706166.57488,1654706172.251381,True,4cc671cd,6a411986-53df-4ab5-8937-a83ed2fce77e,9d465619
reduce,1654706184.7462,1654706190.210897,True,f96b9743,e73fa143-758b-4df5-b5a7-1d834566e77f,9d465619
map,1654706172.819202,1654706178.652046,True,fb59cd50,ac80af98-f19e-4473-b44b-9dc31b7bf30f,9d465619
map,1654706172.846541,1654706178.580606,True,cc85cc2c,2757c864-1f8e-408b-b397-b8d0c3f5cae4,9d465619
reduce,1654706185.485669,1654706191.178707,True,d1ce4798,e26cdc01-9632-41f7-a888-6c41d3982cee,fdceb811
shuffle,1654706179.174213,1654706184.958809,True,681732ea,e0d75bcd-8b4b-4b80-aa1c-4ac7692bc681,fdceb811
split,1654706166.709964,1654706172.386891,True,bdb3bf3b,d0a32ac5-a0b9-476e-966b-6ae9e746e798,fdceb811
map,1654706172.902998,1654706178.776636,True,17285c00,1627f9f1-bc12-47c6-897d-5951d95a2e23,fdceb811
reduce,1654706185.494861,1654706190.965443,True,2b044553,9cc7b43c-3bf6-4780-98e5-323c846662df,fdceb811
map,1654706172.903172,1654706178.644574,True,9538bbb2,400270f7-a478-42a7-8639-961c2f53de47,fdceb811
reduce,1654706185.467443,1654706190.788249,True,d992d5ce,a4d892a8-def7-47cf-bd8b-d32568f36f74,fdceb811
map,1654706172.882381,1654706178.76523,True,c466608d,5c0da6ed-7db0-4d10-8139-bd1d6963a26d,fdceb811
reduce,1654706185.491401,1654706191.00062,True,19bb951e,eb79fd6c-295b-417a-a046-c0399411ba74,fdceb811
reduce,1654706185.559335,1654706191.39456,True,f5814921,56081508-2e01-41cc-842b-c103ee3c694b,fdceb811
shuffle,1654706179.113373,1654706184.579786,True,dddb37d2,ca49679b-ee71-435d-ac10-94365304de05,e13f7213
map,1654706172.94518,1654706178.675639,True,5ed9611c,e7c5c2c1-af72-49ee-b2a1-7edc32f2821c,e13f7213
reduce,1654706185.197591,1654706191.26367,True,c9f9d728,70fc768a-98ed-490b-9581-3a9ada38a106,e13f7213
map,1654706172.942464,1654706178.53516,True,25b3dc49,486584dd-5f4f-4d62-a37f-59cb336b4b99,e13f7213
reduce,1654706185.197651,1654706191.055957,True,6579ea92,93d1a011-a6db-4ebd-8aca-f67a4c9ab326,e13f7213
reduce,1654706185.21107,1654706191.327201,True,8a879f7f,10290761-e923-415a-8843-db715b5475db,e13f7213
reduce,1654706185.192342,1654706190.695001,True,94207a4b,40377410-83e4-46e0-bb31-8b44f6b82bdc,e13f7213
split,1654706166.778436,1654706172.430628,True,57ff7460,3b903c2b-667f-4c57-9fe9-a3b9cca0d3e3,e13f7213
reduce,1654706185.168815,1654706190.598911,True,6ae2143b,d6079a65-3dea-4e48-90e2-9d794407d96e,e13f7213
map,1654706172.922718,1654706178.084355,True,2658e934,72b0c9ae-a2b2-4879-bf39-39da12f7df15,e13f7213
split,1654706166.646242,1654706172.141129,True,0c39f6c2,52e1394c-cbae-4916-99a9-612c7d1b32d0,5d855b46
reduce,1654706184.729627,1654706190.596085,True,7b0db490,c8dc543d-2b14-4a47-b82a-281c0059c690,5d855b46
map,1654706172.684894,1654706178.852238,True,d8d1ba4c,abe8bfe3-2f7e-463d-88d7-7a88d9a2ec7f,5d855b46
reduce,1654706184.71561,1654706190.347778,True,0d4df4c0,3daec579-0530-49e9-93ba-8038496d3b52,5d855b46
map,1654706172.744575,1654706178.418018,True,295d2786,b509484d-109e-4143-ae95-b005bd1a3c30,5d855b46
reduce,1654706184.775347,1654706190.364954,True,96082bf1,c32a5b64-2824-43d8-95ea-5c45fc25318e,5d855b46
map,1654706172.682995,1654706178.40326,True,fd47d9a0,0cbc77ce-5b39-4e10-b632-d37c75d38032,5d855b46
shuffle,1654706179.198435,1654706184.137709,True,50e7aeb4,1ad16552-54ae-4c6a-9b52-e27f38067a73,5d855b46
reduce,1654706184.71885,1654706190.498801,True,eb1f2299,09902588-04cf-49ae-a135-88aac046dae4,5d855b46
reduce,1654706184.717793,1654706190.275098,True,e53a58b2,aa136527-6f0f-4a18-abe1-11223459ad3c,5d855b46
reduce,1654706184.99486,1654706190.333493,True,76870279,1e8e298c-a166-498c-9f6d-44aa64abab7a,5f8eb0ca
map,1654706173.192194,1654706179.052504,True,1531b9d1,63640a6e-51d2-446b-870d-95414954f695,5f8eb0ca
map,1654706173.225358,1654706178.900159,True,c801078a,5cfd1719-63c2-499b-8db3-6ac4a1f46e63,5f8eb0ca
reduce,1654706185.042576,1654706190.848333,True,cd59a1d6,ba98d198-9792-4662-9e46-5d5fd3beaaa0,5f8eb0ca
reduce,1654706185.040975,1654706190.690504,True,f66b90a8,bf49d71a-fee5-4ea1-b4b0-8758292bf7fd,5f8eb0ca
split,1654706166.645018,1654706172.68511,True,9aba72c2,96086cdd-4e81-495c-8c2e-98460fc658fa,5f8eb0ca
reduce,1654706185.01071,1654706190.780805,True,61f9213d,6378d9e4-8f1f-48f8-bdf7-646361a43c86,5f8eb0ca
map,1654706173.190301,1654706178.81526,True,c23db503,fdb9e99c-7a53-4ca9-af67-c6947ba93c66,5f8eb0ca
shuffle,1654706179.509223,1654706184.478853,True,ab8d4cbe,15db1eb2-bed4-4ab2-b806-f351f1041fcb,5f8eb0ca
reduce,1654706185.006572,1654706190.528748,True,3deeb59a,cc956868-42db-4bba-b2bf-af9cc3ce519b,5f8eb0ca
reduce,1654706185.202123,1654706190.70444,True,241faed2,ac74e5e7-9e01-4a25-b89c-6c42374132de,ad9906f9
shuffle,1654706179.278043,1654706184.57775,True,54954632,999e798a-40e3-46f0-af7d-ed78b97b03a4,ad9906f9
split,1654706166.546653,1654706172.138913,True,f069ffe3,76ed7315-a2bc-4f0d-9229-c44e9d9f1e5c,ad9906f9
map,1654706172.650433,1654706178.363632,True,fdb1f2ab,8ddb717f-7af9-4f51-89bd-e7ebf702b653,ad9906f9
reduce,1654706185.222652,1654706190.862156,True,c3541829,d3ab7c96-74b5-4010-8584-ee644d80e929,ad9906f9
reduce,1654706185.211439,1654706191.123625,True,18ed8248,f4310269-541e-4880-9853-b4e74031a6d9,ad9906f9
map,1654706172.6781,1654706178.464485,True,4a2df6a8,94ea91ce-a950-470b-88b5-a84ccf622f83,ad9906f9
map,1654706172.686533,1654706178.884894,True,20952723,8db44c9c-1e4e-4355-9475-ab91a50bba95,ad9906f9
reduce,1654706185.249914,1654706191.015495,True,cbf3f8da,8c241905-06f2-4def-bf67-946b4405c2bf,ad9906f9
reduce,1654706185.208468,1654706191.220699,True,bfc27153,c1c578d0-7220-400e-b150-4b9e5e0fe7be,ad9906f9
reduce,1654706184.506009,1654706189.990011,True,02a11a9b,96b41d01-2e69-40d8-b1bb-6fad4f3004f9,3395c9cc
split,1654706166.550813,1654706171.868235,True,c3037f83,b2f966a4-b978-46f8-a372-36b8f3f9baa4,3395c9cc
shuffle,1654706178.494447,1654706183.885427,True,668c8474,c3760397-a63c-44f7-a8a2-2e46ef8da42a,3395c9cc
reduce,1654706184.43196,1654706190.059278,True,ffd8bc49,7899b922-e0b8-4804-a2ea-50047c68754d,3395c9cc
map,1654706172.366483,1654706178.049244,True,50e636d6,15dbb1d4-7afb-4d19-901d-961d0e4429f9,3395c9cc
reduce,1654706184.447705,1654706189.911931,True,7d9e34f7,37e0ead6-dc66-46cc-8a3f-4a0a72f8fa57,3395c9cc
reduce,1654706184.462522,1654706189.944123,True,05358666,1a5f4b9d-2425-4574-9709-497d3312eb81,3395c9cc
map,1654706172.38693,1654706177.995796,True,7fdb7ad9,83b3091e-a923-421d-840a-3cb5cbc92289,3395c9cc
map,1654706172.367355,1654706178.000056,True,3c381cef,0c938349-0c0e-4e53-95ca-193c711cc3e6,3395c9cc
reduce,1654706184.468859,1654706190.070499,True,85d195f4,fe2517b3-8c81-4f91-a62a-b2cc2e242c69,3395c9cc
map,1654706173.052001,1654706178.991229,True,a6e38a6c,070fd7ee-ff91-47dd-b8e9-191f78e1e933,3fdd46e0
map,1654706173.084104,1654706179.23437,True,910bf480,a2ed7ca9-22e6-4f3c-8cfa-aa58544d6192,3fdd46e0
reduce,1654706185.469316,1654706191.146616,True,e294e647,0660578e-a32e-4fa2-b596-1e82d11538ea,3fdd46e0
reduce,1654706185.436954,1654706190.863459,True,188f4f5e,27377812-53a8-426d-a4d7-e32172010094,3fdd46e0
shuffle,1654706179.650663,1654706184.946838,True,b7b2c2b1,00b0f9f4-0f2e-48dc-803f-bb3977f3593a,3fdd46e0
map,1654706173.127472,1654706179.043848,True,d142e20f,f3013193-e272-449e-a4a4-b505ba94a347,3fdd46e0
reduce,1654706185.457174,1654706191.260611,True,6a6d9588,789fb9ef-c24f-42c8-86fc-7e93e2b0b035,3fdd46e0
reduce,1654706185.428413,1654706190.863944,True,8a8369a3,53d6a9b9-4f53-4ade-a912-bfd5cd7b00d0,3fdd46e0
reduce,1654706185.446559,1654706191.237552,True,d74b5fc6,26462081-08f1-465f-a0c2-d78a38676db9,3fdd46e0
split,1654706166.682457,1654706172.572867,True,3baa5646,7b1428a1-915e-47d2-9fdd-e7d53406741c,3fdd46e0
reduce,1654706186.582171,1654706192.361073,True,3096f89c,d7702715-9cce-44b6-8738-d749c7342cd1,d231d2c2
reduce,1654706186.36568,1654706191.788445,True,56144c20,dda17315-18ce-407a-8993-6ec380fdab9d,d231d2c2
map,1654706173.783234,1654706179.513403,True,deaaa3db,6c0339fb-9c33-464c-87e0-c014756bf628,d231d2c2
shuffle,1654706180.463294,1654706185.852389,True,9b646ecd,8f85e8d3-57a6-4731-93e7-931883d7173a,d231d2c2
split,1654706166.955038,1654706173.264734,True,6fa787eb,27f27dcb-dc2d-4cca-a31c-cc6eda7d9ad0,d231d2c2
map,1654706173.796926,1654706179.963394,True,1ab21e42,b7e6d05f-84c1-4049-b8ab-22f1dbd2591e,d231d2c2
reduce,1654706186.419887,1654706192.038292,True,37f6e362,232e8203-ed04-4ef0-840f-c96882c7ef13,d231d2c2
reduce,1654706186.55244,1654706192.731501,True,e3ff7765,3167eb95-fe70-48a5-9a52-a0d6403b35c1,d231d2c2
map,1654706173.820181,1654706179.555954,True,ec3ef5ac,ef80b342-fea8-47cf-af46-babe61b9f97b,d231d2c2
reduce,1654706186.560042,1654706192.363898,True,647956a3,a64222f1-710d-40bd-a4fa-7cd9e40f614a,d231d2c2
map,1654706172.79577,1654706178.502887,True,45b7508b,d511a63c-7d66-47d8-977d-12ca39780ab9,61563db1
reduce,1654706184.67892,1654706190.71409,True,66a8ed5b,cc2c1228-ae0a-4eef-b382-f4d118c91183,61563db1
split,1654706166.68913,1654706172.288218,True,2cc95656,1581793a-82b9-41e8-b135-3e1341df2adf,61563db1
map,1654706172.773132,1654706178.40395,True,38961664,753b905e-4ea2-48c3-b867-d40a194c8b88,61563db1
reduce,1654706184.593771,1654706189.912676,True,47425c69,3d305908-c863-482b-8226-b3b36fd66d25,61563db1
map,1654706172.7854,1654706178.372986,True,d438e8f7,b02015e2-9f81-4c40-99da-1e3dc6236d66,61563db1
reduce,1654706184.698572,1654706190.218361,True,f924f2fd,565544d6-b424-4e5c-bdb7-f70316caf33b,61563db1
