func,start,end,is_cold,container_id,provider.request_id,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
process,1655122608.721253,1655122609.260025,False,7fed487b,964ae379-ce44-4d5c-8fd8-ede74192faa2,24822052,597620.0,0.0,47.0,598.0,128.0,76544.0
process,1655122611.606007,1655122612.140743,False,7fed487b,52156787-f7b9-4642-a01a-69c3f8213244,24822052,595490.0,0.0,47.0,596.0,128.0,76288.0
process,1655122606.541292,1655122607.079927,False,7fed487b,1fac062d-87ab-4f2f-8b65-649cb761955a,24822052,599850.0,0.0,47.0,600.0,128.0,76800.0
process,1655122612.321271,1655122612.879922,False,7fed487b,cf99a061-af85-4153-91b5-a04396ba1c56,24822052,599610.0,0.0,47.0,600.0,128.0,76800.0
process,1655122610.906924,1655122611.441348,False,7fed487b,514271cc-b699-4380-bdb1-c4c64ffcced4,24822052,612430.0,0.0,47.0,613.0,128.0,78464.0
process,1655122607.324363,1655122607.878502,False,7fed487b,1dfcc874-9aa9-4bbe-8171-590eb68e69cb,24822052,596670.0,0.0,47.0,597.0,128.0,76416.0
process,1655122608.039172,1655122608.617729,False,7fed487b,809915e8-653a-4eaa-b28a-123b84a79503,24822052,599740.0,0.0,47.0,600.0,128.0,76800.0
process,1655122610.197872,1655122610.758969,False,7fed487b,f5b103ef-431c-44b3-a65c-2ff61c987bf5,24822052,603910.0,0.0,47.0,604.0,128.0,77312.0
process,1655122609.487128,1655122610.058589,False,7fed487b,9764b741-3661-42da-8c5e-5e466d6b4c7f,24822052,608780.0,0.0,47.0,609.0,128.0,77952.0
gen,1655122605.881262,1655122606.429036,False,c2c0c05c,4d962c97-5cb7-4b6a-be1a-a669ebb34974,24822052,589970.0,0.0,45.0,590.0,128.0,75520.0
process,1655122641.431828,1655122641.978796,False,7fed487b,f671dcd4-8adf-47ec-b0c9-041bd8e6eedc,2dfe19e6,589820.0,0.0,47.0,590.0,128.0,75520.0
process,1655122637.983687,1655122638.538884,False,7fed487b,b84dfbd7-1a8a-48e6-b029-4f4a8c020510,2dfe19e6,596940.0,0.0,47.0,597.0,128.0,76416.0
process,1655122639.36072,1655122639.920151,False,7fed487b,482ffbe0-ec73-4297-ab64-44f43f19a5cb,2dfe19e6,601720.0,0.0,47.0,602.0,128.0,77056.0
gen,1655122635.253297,1655122635.808381,False,c2c0c05c,ef3518a7-244f-4dc9-acc0-cd8a4fa1b293,2dfe19e6,595580.0,0.0,45.0,596.0,128.0,76288.0
process,1655122640.051103,1655122640.618648,False,7fed487b,2cf141b0-cc51-42ea-b986-2437adb780aa,2dfe19e6,609560.0,0.0,47.0,610.0,128.0,78080.0
process,1655122635.920459,1655122636.479457,False,7fed487b,622f0cc2-8043-442d-8be1-4b3a30c28a01,2dfe19e6,619050.0,0.0,47.0,620.0,128.0,79360.0
process,1655122638.668804,1655122639.220027,False,7fed487b,689c68cc-7c68-4db5-ae30-00f513fd5a37,2dfe19e6,610640.0,0.0,47.0,611.0,128.0,78208.0
process,1655122637.299677,1655122637.878832,False,7fed487b,1132b543-c175-4616-b30d-667dfc31d293,2dfe19e6,602270.0,0.0,47.0,603.0,128.0,77184.0
process,1655122640.743004,1655122641.280315,False,7fed487b,a2332d72-b7b8-40c1-86b2-43d77cbe89f8,2dfe19e6,596920.0,0.0,47.0,597.0,128.0,76416.0
process,1655122636.611947,1655122637.141444,False,7fed487b,6c674b79-8c38-4ace-a23e-d9d06766204f,2dfe19e6,607930.0,0.0,47.0,608.0,128.0,77824.0
process,1655122667.55713,1655122668.119625,False,7fed487b,c8c34245-3c5a-4452-8fe5-a20c45778ac6,d58383fb,604210.0,0.0,47.0,605.0,128.0,77440.0
process,1655122669.604561,1655122670.159877,False,7fed487b,0101d11a-77db-4885-bdba-bbeff964395a,d58383fb,614810.0,0.0,47.0,615.0,128.0,78720.0
gen,1655122664.092594,1655122664.631254,False,c2c0c05c,791b8ec2-8ec7-49c2-bf24-e92fb0d7c337,d58383fb,596220.0,0.0,45.0,597.0,128.0,76416.0
process,1655122664.814512,1655122665.36112,False,7fed487b,f83a7e88-d630-4e67-8476-b6d2e4562517,d58383fb,605830.0,0.0,47.0,606.0,128.0,77568.0
process,1655122670.309238,1655122670.860466,False,7fed487b,92d9261b-fa6a-450f-afbd-42a815756645,d58383fb,592420.0,0.0,47.0,593.0,128.0,75904.0
process,1655122666.876615,1655122667.43925,False,7fed487b,8c2e330a-ce15-4a8e-a1a4-de5e2e3d22d4,d58383fb,604710.0,0.0,47.0,605.0,128.0,77440.0
