func,start,end,is_cold,container_id,provider.request_id,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
process,1655129487.714472,1655129489.717202,False,ecf93bd5,89877d17-ed6a-419f-80fc-41cbb700853f,56a3277c,2007140.0,0.0,44.0,2008.0,256.0,514048.0
process,1655129483.030291,1655129485.03244,False,6e5c6912,f1fca998-8499-4961-a9e5-839b1dfb2d7d,56a3277c,2007820.0,0.0,44.0,2008.0,256.0,514048.0
process,1655129485.611438,1655129487.613585,False,94fe2357,9a75262b-ba14-4204-b384-a72420f9935f,56a3277c,2008700.0,0.0,44.0,2009.0,256.0,514304.0
process,1655129480.290646,1655129482.292786,False,b7f74f1a,c9bf77ed-5b6c-487f-a831-c0075f4f7adc,56a3277c,2008690.0,0.0,44.0,2009.0,256.0,514304.0
process,1655129480.782675,1655129482.784819,False,ecf93bd5,fbea1858-49b9-463c-83d3-b740ed999df2,56a3277c,2007210.0,0.0,44.0,2008.0,256.0,514048.0
process,1655129487.722523,1655129489.724665,False,0db614e1,074a9199-1429-4a1a-9c27-4a29a60a4a22,56a3277c,2006770.0,0.0,44.0,2007.0,256.0,513792.0
process,1655129479.220152,1655129481.222311,False,ebd080a3,69fc7783-3767-493d-a04c-b221ab81b395,56a3277c,2008940.0,0.0,44.0,2009.0,256.0,514304.0
process,1655129485.026348,1655129487.028496,False,ecf93bd5,69346554-6cdc-46d5-9188-0344c2287f3c,56a3277c,2008120.0,0.0,44.0,2009.0,256.0,514304.0
process,1655129480.612561,1655129482.615607,False,4f12c90a,e585794d-ec4d-411d-92de-9f29fc8fc6cc,56a3277c,2006500.0,0.0,44.0,2007.0,256.0,513792.0
process,1655129481.444339,1655129483.446483,False,94fe2357,73902c6b-b234-49f3-9a81-b1f8e690be69,56a3277c,2007360.0,0.0,44.0,2008.0,256.0,514048.0
process,1655129481.155466,1655129483.157602,False,97fbf54a,6a99dcf6-afa6-429c-96da-47489de96c1c,56a3277c,2007040.0,0.0,44.0,2008.0,256.0,514048.0
process,1655129482.357283,1655129484.359417,False,b7f74f1a,3cdf8318-cb71-4caa-ba76-d4791c409ed9,56a3277c,2009190.0,0.0,44.0,2010.0,256.0,514560.0
process,1655129479.221128,1655129481.22327,False,ebab9597,9a77893f-5127-4a68-94b2-e085a2fe41fd,56a3277c,2006370.0,0.0,44.0,2007.0,256.0,513792.0
process,1655129479.157228,1655129481.159358,False,22f01c0c,77534942-5192-4a25-9c25-6f759c39fabd,56a3277c,2008190.0,0.0,44.0,2009.0,256.0,514304.0
process,1655129484.314879,1655129486.317048,False,55943ac1,6694c60b-40cf-48d2-95e2-e08591d6449b,56a3277c,2009110.0,0.0,44.0,2010.0,256.0,514560.0
process,1655129482.119378,1655129484.121529,False,55943ac1,dd1d001b-0110-49f2-ab5a-1f59ca899058,56a3277c,2010250.0,0.0,44.0,2011.0,256.0,514816.0
process,1655129479.237073,1655129481.23922,False,b1db806b,67ce1497-ad05-4302-a210-2f4d542de007,56a3277c,2006290.0,0.0,44.0,2007.0,256.0,513792.0
process,1655129482.800328,1655129484.802465,False,ecf93bd5,35fa114f-401d-4c58-b2a1-94d4597c7013,56a3277c,2007000.0,0.0,44.0,2007.0,256.0,513792.0
process,1655129483.758348,1655129485.760524,False,8c5a01f1,42b16c61-a3dd-48a7-affd-afa4fbf3f15e,56a3277c,2008350.0,0.0,44.0,2009.0,256.0,514304.0
process,1655129483.992845,1655129485.994995,False,d8d21ee4,76ef95b0-2c05-4f9b-a115-25f2080377dd,56a3277c,2007530.0,0.0,44.0,2008.0,256.0,514048.0
process,1655129487.67991,1655129489.682054,False,94fe2357,706b0ef2-a813-4963-b950-a76745329ae5,56a3277c,2007890.0,0.0,44.0,2008.0,256.0,514048.0
process,1655129482.574777,1655129484.576931,False,0db614e1,8439bee8-b5d3-4b90-811d-055add4e2d7b,56a3277c,2007150.0,0.0,44.0,2008.0,256.0,514048.0
process,1655129484.500174,1655129486.502315,False,b7f74f1a,72454545-df3e-4444-9073-357caa75a415,56a3277c,2008660.0,0.0,44.0,2009.0,256.0,514304.0
process,1655129484.760634,1655129486.763419,False,0db614e1,92ecb52c-abb1-4285-8446-5be5caac0f61,56a3277c,2006800.0,0.0,44.0,2007.0,256.0,513792.0
process,1655129479.209416,1655129481.211908,False,f1328091,5097143b-63ff-4757-a5ca-e373048ea54e,56a3277c,2007200.0,0.0,44.0,2008.0,256.0,514048.0
process,1655129479.200393,1655129481.202554,False,a5c6b85f,58115331-39e7-412f-bb4a-bf1b1915795b,56a3277c,2007440.0,0.0,44.0,2008.0,256.0,514048.0
process,1655129479.510388,1655129481.512524,False,2f98bc41,ced60562-a75b-44d6-9634-2de07550554b,56a3277c,2007000.0,0.0,44.0,2007.0,256.0,513792.0
process,1655129480.13835,1655129482.140488,False,b5999787,3d857d65-4099-4284-81be-c5ab66b2abb2,56a3277c,2007150.0,0.0,44.0,2008.0,256.0,514048.0
process,1655129479.228495,1655129481.230633,False,19a86f75,d7f993f0-5f60-4a05-a478-28f26bb9a6d6,56a3277c,2007230.0,0.0,44.0,2008.0,256.0,514048.0
process,1655129479.740904,1655129481.743058,False,e658b073,487d4f19-d7e3-4ae2-93c5-79ff35009816,56a3277c,2007070.0,0.0,44.0,2008.0,256.0,514048.0
process,1655129481.535622,1655129483.537752,False,2f98bc41,f1d3dd04-9a75-4e4e-822b-d50d19cb58dd,56a3277c,2006850.0,0.0,44.0,2007.0,256.0,513792.0
generate,1655129478.916537,1655129478.916596,False,f2840998,cf874096-7ff9-47d4-bc96-e1f1cbbf3159,56a3277c,5140.0,0.0,44.0,6.0,256.0,1536.0
process,1655129481.720678,1655129483.722832,False,8c5a01f1,3ee89a31-d995-4611-a8fd-c8767e287c0f,56a3277c,2008350.0,0.0,44.0,2009.0,256.0,514304.0
