func,start,end,is_cold,container_id,provider.request_id,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
process,1655123027.866867,1655123029.869008,False,93bee795,b0f0664d-9b67-481d-8580-3f7b30b8160f,204fb4c6,2007360.0,0.0,44.0,2008.0,128.0,257024.0
process,1655123020.969664,1655123022.971812,False,0ed696c0,5292edf2-7f93-48bd-a2d3-6c72ab16d602,204fb4c6,2008520.0,0.0,44.0,2009.0,128.0,257152.0
process,1655123023.019515,1655123025.021667,False,22defc37,9e018cba-1503-4f1a-88aa-011a67281f2f,204fb4c6,2010510.0,0.0,44.0,2011.0,128.0,257408.0
process,1655123021.816284,1655123023.81843,False,4800bd9b,8cbb59f6-8841-4ac2-b66b-316b71a330c4,204fb4c6,2007060.0,0.0,44.0,2008.0,128.0,257024.0
process,1655123023.750656,1655123025.752805,False,3489e7af,5db5d2cf-5622-4b99-b02d-50b98b1e82c0,204fb4c6,2007680.0,0.0,44.0,2008.0,128.0,257024.0
process,1655123020.933333,1655123022.935486,False,8385f4a9,7a3a8a90-fc7f-4555-8a72-6c655ebcc347,204fb4c6,2011700.0,0.0,44.0,2012.0,128.0,257536.0
process,1655123022.296859,1655123024.298999,False,e1e11dec,612a7e33-1fac-4fbc-ba51-9a9605e52a3a,204fb4c6,2007010.0,0.0,44.0,2008.0,128.0,257024.0
process,1655123020.840023,1655123022.842164,False,d627bdc5,f31bd226-29d0-4fdd-8707-d8d7494d4b25,204fb4c6,2006450.0,0.0,44.0,2007.0,128.0,256896.0
process,1655123025.398983,1655123027.401181,False,229fdc6b,12e1b659-51ad-4374-a240-ae159c5d482c,204fb4c6,2008110.0,0.0,44.0,2009.0,128.0,257152.0
process,1655123021.157754,1655123023.159892,False,6adaf5e9,83021201-aa53-4ed8-9d98-fc954608c99b,204fb4c6,2007400.0,0.0,44.0,2008.0,128.0,257024.0
process,1655123020.809368,1655123022.811514,False,ac6a7370,842524fc-e5c6-4859-9ff7-83d060977a1b,204fb4c6,2006930.0,0.0,44.0,2007.0,128.0,256896.0
process,1655123020.881773,1655123022.883918,False,5db2b965,408a7dd1-9f12-4047-bb90-bc14b9504e33,204fb4c6,2006660.0,0.0,44.0,2007.0,128.0,256896.0
process,1655123023.143243,1655123025.145368,False,96bbdb5b,99453b99-b2f1-4e33-b41a-63a5a2c44730,204fb4c6,2007670.0,0.0,44.0,2008.0,128.0,257024.0
process,1655123024.665188,1655123026.667311,False,c5ea1e32,730fafd8-3e2d-4d38-826d-fcd16bfeb062,204fb4c6,2008750.0,0.0,44.0,2009.0,128.0,257152.0
process,1655123021.517873,1655123023.520016,False,e1a5cdfa,fa167323-2281-4f16-a338-2ee8d11dba9c,204fb4c6,2012860.0,0.0,44.0,2013.0,128.0,257664.0
process,1655123027.753892,1655123029.756034,False,2a804aef,70b97987-db2b-431a-8d05-79c3582a55b4,204fb4c6,2008540.0,0.0,44.0,2009.0,128.0,257152.0
process,1655123025.153618,1655123027.155753,False,e91a7d95,b1f48ecd-1659-4782-88ae-2488253a34b2,204fb4c6,2008290.0,0.0,44.0,2009.0,128.0,257152.0
process,1655123024.874136,1655123026.876277,False,142609e7,d773a613-cc18-44a4-a842-f104c2761a08,204fb4c6,2007460.0,0.0,44.0,2008.0,128.0,257024.0
process,1655123022.792398,1655123024.794546,False,a2cbe21f,c2cf1b4a-10dd-44db-92e2-398064e2cae1,204fb4c6,2007260.0,0.0,44.0,2008.0,128.0,257024.0
process,1655123024.442181,1655123026.444326,False,30e58fe2,4197451a-a599-4600-a1c7-8e5b2cebe1b0,204fb4c6,2006920.0,0.0,44.0,2007.0,128.0,256896.0
process,1655123021.968172,1655123023.970325,False,6cdef88f,3e0c32ab-c352-4e14-bdbb-53a39453c8e5,204fb4c6,2007640.0,0.0,44.0,2008.0,128.0,257024.0
process,1655123023.354285,1655123025.356426,False,229fdc6b,74f82737-9e4a-4c3d-bfa1-bd26be38aa6a,204fb4c6,2009480.0,0.0,44.0,2010.0,128.0,257280.0
process,1655123020.889928,1655123022.892065,False,dc56abed,c7819e64-211c-41e7-b289-05e959c0d06e,204fb4c6,2007050.0,0.0,44.0,2008.0,128.0,257024.0
process,1655123020.865429,1655123022.867585,False,137899a4,4aa7ad97-723f-4583-a4a4-df69651ca309,204fb4c6,2009440.0,0.0,44.0,2010.0,128.0,257280.0
process,1655123023.545733,1655123025.54788,False,e1a5cdfa,e07dbec4-b167-4838-938f-4d3a0ffcb67f,204fb4c6,2007100.0,0.0,44.0,2008.0,128.0,257024.0
process,1655123027.907409,1655123029.909548,False,229fdc6b,ecb497cb-af81-4f2c-ac55-514816441b79,204fb4c6,2007280.0,0.0,44.0,2008.0,128.0,257024.0
process,1655123027.865506,1655123029.867673,False,4e1a44c3,5f4e05e5-410a-4b30-a04e-82eee0a3180a,204fb4c6,2007240.0,0.0,44.0,2008.0,128.0,257024.0
process,1655123027.84005,1655123029.84224,False,94d473f5,7367bf1e-8391-4cc0-87a1-3dfbc7cba330,204fb4c6,2006300.0,0.0,44.0,2007.0,128.0,256896.0
