func,start,end,is_cold,container_id,provider.request_id,blob.upload,blob.download,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
mutation_overlap,1704271437.316322,1704271450.747429,False,b9668038,a368b5ff-0b1d-427a-8798-fabcc0b7fcd0,178673,705831,950b1081,13437290.0,0.0,450.0,13438.0,2048.0,27521024.0
individuals_merge,1704271429.990292,1704271434.192964,True,62c94d98,35f68256-da86-42f0-8175-95fcba825db9,481095,486052,5e435b42,4209520.0,235840.0,129.0,4210.0,2048.0,8622080.0
individuals,1704271182.375847,1704271392.730561,True,4c0bd139,54cdab4f-e3d0-4d57-8160-c5f4913b660f,86762,20078,a8b38b12,210361870.0,218640.0,125.0,210362.0,2048.0,430821376.0
mutation_overlap,1704271435.015593,1704271439.928591,True,d72d718b,c3aa2f59-0116-4894-b1d9-12237b0014d5,153001,682685,0c7f7f96,4919600.0,223610.0,215.0,4920.0,2048.0,10076160.0
frequency,1704271435.871861,1704271562.1079,True,ce334628,e0bd8d34-def8-47cf-a007-2c5aa085793a,213211,678681,6241c9ad,126244790.0,240000.0,242.0,126245.0,2048.0,258549760.0
mutation_overlap,1704271435.941759,1704271441.01864,True,7cc71f31,5406b753-211e-4c6e-af3e-fe91a364dc8e,151967,683137,6241c9ad,5084630.0,250100.0,215.0,5085.0,2048.0,10414080.0
mutation_overlap,1704271435.141955,1704271440.181533,True,89e2eda0,402d8f56-e793-4202-9422-b951412f9d45,151973,683101,bcd0e967,5045450.0,232050.0,215.0,5046.0,2048.0,10334208.0
individuals_merge,1704271426.843625,1704271431.141546,True,7b327bc4,50c3817f-a2b9-489a-906c-a3758444a1b4,481087,485827,b3286ce9,4304420.0,242440.0,129.0,4305.0,2048.0,8816640.0
individuals,1704271182.401986,1704271427.274407,True,38f7d3f2,6f23b428-1eaa-491b-a90c-02558eb73b32,140105,20078,e3fa09e3,244878710.0,251690.0,135.0,244879.0,2048.0,501512192.0
frequency,1704271438.035124,1704271547.82003,True,ea4c8b9b,dbf70c0e-e9fe-4d75-8b9d-b27ee19eee8e,213010,678687,950b1081,109794390.0,201510.0,242.0,109795.0,2048.0,224860160.0
frequency,1704271435.04709,1704271546.194038,True,02c1aee3,98da0bb9-b98a-4e0b-af2d-5cfd1da23206,248155,682037,bcd0e967,111151440.0,222770.0,242.0,111152.0,2048.0,227639296.0
frequency,1704271435.640196,1704271546.350721,True,10f53a8f,616d3311-6c17-4c21-ac2b-8a84d4d681c0,260577,685913,cecfe059,110716200.0,208750.0,242.0,110717.0,2048.0,226748416.0
mutation_overlap,1704271434.293618,1704271439.18904,True,7ba3d081,7385d043-f2f0-4c95-b143-1b0a30ed7775,152208,682031,a8b38b12,4902330.0,246300.0,209.0,4903.0,2048.0,10041344.0
sifting,1704271430.791867,1704271433.297621,False,8cd865bd,80f3ff20-f2f8-4580-aa60-f43192eee2de,176616,267806263,cecfe059,2515740.0,0.0,739.0,2516.0,2048.0,5152768.0
sifting,1704271426.727572,1704271429.712524,True,74298433,8b0a04cd-e1e6-4fe7-88e2-a22cde602a55,176616,267806263,b3286ce9,2996100.0,201680.0,712.0,2997.0,2048.0,6137856.0
mutation_overlap,1704271437.602079,1704271442.416179,True,363938ae,83489011-4b09-4b1d-8f93-4d50424f48be,152982,682727,950b1081,4820240.0,224390.0,215.0,4821.0,2048.0,9873408.0
mutation_overlap,1704271432.226621,1704271436.811056,True,a8f42d8f,4a2dd5ed-7ac9-40c0-bb38-b0c7e144abdd,152197,682029,b3286ce9,4591420.0,233870.0,209.0,4592.0,2048.0,9404416.0
sifting,1704271429.960418,1704271432.899405,True,af563497,6d538c9b-dba6-4f73-9f28-1bd3b06ba52b,176616,267806263,689a25b5,2946620.0,217500.0,707.0,2947.0,2048.0,6035456.0
individuals,1704271182.293178,1704271427.064815,True,a53ac645,d5ae2af3-0884-4bd5-8ff8-2931e8631a2f,86983,20078,42fe5bec,244777320.0,235800.0,125.0,244778.0,2048.0,501305344.0
individuals,1704271182.613788,1704271424.216351,True,bf0ad6db,b211e078-9e7e-4d9f-b0aa-af66ce4f9b10,132281,20078,8c2c9ac5,241607930.0,243420.0,134.0,241608.0,2048.0,494813184.0
individuals,1704271182.617294,1704271289.427375,True,10232a5d,e3a389c5-1e66-49ce-adf0-090dd15750df,48839,20078,38a80b6e,106816160.0,219910.0,112.0,106817.0,2048.0,218761216.0
frequency,1704271434.571691,1704271563.287211,True,909263be,526e4dd3-fa6e-4bbf-9721-b058458c9d18,213268,678645,e3fa09e3,128728470.0,236170.0,241.0,128729.0,2048.0,263636992.0
frequency,1704271435.04965,1704271562.826723,True,629b2d09,793bb38d-3280-4939-bc66-883b60a93b93,277141,705789,0c7f7f96,127783820.0,229110.0,242.0,127784.0,2048.0,261701632.0
individuals,1704271182.347394,1704271426.850039,True,ad34a8f0,7dd097e2-c047-4dc0-b419-98e82171d740,140028,20078,5e435b42,244511280.0,241080.0,135.0,244512.0,2048.0,500760576.0
mutation_overlap,1704271436.871624,1704271439.428705,False,7789c875,df88af2e-cab8-45d6-8fb1-bcc8157c3190,152993,682727,4252bf0d,2566450.0,0.0,237.0,2567.0,2048.0,5257216.0
frequency,1704271435.028233,1704271545.149829,True,8aeb2e36,7b94bb95-1e9f-421e-8ab3-cf5a535caab1,254404,683101,fae38e5b,110129180.0,204030.0,242.0,110130.0,2048.0,225546240.0
mutation_overlap,1704271436.886331,1704271441.810805,True,02566202,7dbe1b21-fa67-4478-acb1-42de4aa94545,152981,682705,880f4d63,4933490.0,223470.0,215.0,4934.0,2048.0,10104832.0
individuals,1704271182.422843,1704271428.804852,True,5a44a472,64aabd9e-7804-4eaf-8014-a7e86fbd4048,77720,20078,8c2c9ac5,246387860.0,246500.0,122.0,246388.0,2048.0,504602624.0
mutation_overlap,1704271432.247884,1704271448.241004,True,a8d63f21,2cbf56e0-31f8-4a27-8ae2-4ed1d4de288f,178630,705781,b3286ce9,15999140.0,219350.0,401.0,16000.0,2048.0,32768000.0
frequency,1704271435.180378,1704271544.452174,True,33117971,f56bb999-d501-4950-a50c-354da758ffdc,260442,685890,7f085caf,109277260.0,240730.0,242.0,109278.0,2048.0,223801344.0
frequency,1704271434.947823,1704271570.6185,True,f6f8e050,6aeb91d1-3b2f-4b15-8fdb-a6c05cc2f477,253612,682685,0c7f7f96,135679000.0,191800.0,242.0,135680.0,2048.0,277872640.0
individuals,1704271182.328612,1704271427.078267,True,2f011f1c,0b10cfa6-7f43-4424-868c-2bd72a738a95,86971,20078,950b1081,244759380.0,180680.0,125.0,244760.0,2048.0,501268480.0
frequency,1704271437.967708,1704271564.910393,True,66e67fc3,7660931a-c540-4ea0-8e0b-78524c0d3a72,260599,685919,950b1081,126949970.0,231790.0,242.0,126950.0,2048.0,259993600.0
individuals_merge,1704271433.210333,1704271436.851071,False,79937e40,5d36464f-be8d-43a9-9577-206c3e66bdf8,481137,485885,b3f23389,3645720.0,0.0,133.0,3646.0,2048.0,7467008.0
individuals,1704271182.473683,1704271428.998006,True,c834fbbc,c1858346-daca-4713-ae1e-693a868dd05a,77678,20078,7f085caf,246531390.0,234930.0,122.0,246532.0,2048.0,504897536.0
frequency,1704271431.069086,1704271559.732333,True,8b142b23,0ba4c988-b12e-4c97-a3bd-abc0b979e7dd,254463,683127,19e02e80,128670170.0,245360.0,241.0,128671.0,2048.0,263518208.0
individuals,1704271182.390726,1704271430.617909,True,7d8618d0,b91a3b2c-8650-49ee-954e-142d7e8181a5,77670,20078,cecfe059,248234290.0,238220.0,122.0,248235.0,2048.0,508385280.0
individuals,1704271182.361916,1704271428.124296,True,e3403cfc,9d9f9763-2686-4996-aa9f-105581582ee3,132346,20078,9e37d44b,245768800.0,237900.0,134.0,245769.0,2048.0,503334912.0
frequency,1704271435.33562,1704271560.733508,True,7d82938b,3e148935-8846-4c42-b76a-b23f7a066c95,248177,682073,68cec12e,125406800.0,229520.0,242.0,125407.0,2048.0,256833536.0
mutation_overlap,1704271436.119932,1704271439.117668,False,9d3efa8f,b3919c00-6bb8-40d7-9c36-1e9cc5c1f5e1,155979,685897,880f4d63,3003490.0,0.0,238.0,3004.0,2048.0,6152192.0
