func,start,end,is_cold,container_id,provider.request_id,blob.upload,blob.download,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
train,1706023678.451805,1706023688.092831,True,e9c1cbc0,47976747-72d8-41b8-9beb-d4ac495acbcb,0,4100256,f54a348a,9660090.0,343040.0,215.0,9661.0,512.0,4946432.0
train,1706023678.450987,1706023688.489371,True,2ff636bc,e19a3d7b-eddc-41a9-962c-063473f0fec6,0,4100256,f54a348a,10063390.0,366590.0,215.0,10064.0,512.0,5152768.0
generate,1706023668.852258,1706023677.085132,True,02e9d1ce,81a3af51-67ed-4125-bee2-1ac010ceb059,4100256,0,f54a348a,8248430.0,355300.0,183.0,8249.0,512.0,4223488.0
train,1706023678.123796,1706023687.711516,True,08e1ab83,84cb308e-bb3e-4e48-ade0-808b7714d98d,0,4100256,6d9d4d32,9594190.0,350630.0,215.0,9595.0,512.0,4912640.0
train,1706023678.043055,1706023687.80101,True,95f0d5d4,bfe01053-5cd3-4247-81d9-a34e175d25c7,0,4100256,6d9d4d32,9768450.0,343260.0,215.0,9769.0,512.0,5001728.0
generate,1706023668.845328,1706023676.825652,True,803abf3c,07260338-94f4-47d1-bacd-5dfb38c68de4,4100256,0,6d9d4d32,7995650.0,340700.0,183.0,7996.0,512.0,4093952.0
train,1706023678.170408,1706023688.199124,True,e772e687,ef5e00c7-5e17-4d9a-9cfa-835cbb70e3d3,0,4100256,4a3656e6,10052910.0,356300.0,215.0,10053.0,512.0,5147136.0
train,1706023678.172391,1706023688.099117,True,40d6496e,f54cf480-5879-45a5-a644-3ad17f3b21c4,0,4100256,4a3656e6,9933940.0,345390.0,216.0,9934.0,512.0,5086208.0
generate,1706023668.884831,1706023677.007018,True,24d486ec,23f1c2d3-d3bc-4224-b97a-b36852149dc9,4100256,0,4a3656e6,8137580.0,343500.0,183.0,8138.0,512.0,4166656.0
train,1706023678.484008,1706023687.652759,True,a85da2ff,ca28b281-bbb1-4ca7-bdf9-c5cbc001a1a0,0,4100256,e0bf190a,9190680.0,286100.0,216.0,9191.0,512.0,4705792.0
train,1706023678.535868,1706023688.429556,True,bd2331f2,411c9532-909d-4eb7-b5bc-63b602d6070c,0,4100256,e0bf190a,9916220.0,356370.0,215.0,9917.0,512.0,5077504.0
generate,1706023668.99923,1706023677.335688,True,0e6a943f,a29a0b6b-b759-4827-9360-16057f7a9f90,4100256,0,e0bf190a,8353209.0,369930.0,183.0,8354.0,512.0,4277248.0
generate,1706023668.883931,1706023677.061544,True,7bbddc4e,8df3c2d4-220e-4fc6-8bc8-50ee35226bbb,4100256,0,5476af2d,8195080.0,339500.0,183.0,8196.0,512.0,4196352.0
train,1706023678.368997,1706023688.218625,True,256972bd,7ddd6634-94a0-453d-bdf8-6326ce64caf6,0,4100256,5476af2d,9874380.0,353770.0,215.0,9875.0,512.0,5056000.0
train,1706023678.273523,1706023688.059281,True,253d2fe3,07432072-d3cb-42a7-bb3d-ad5d7ca22ec8,0,4100256,5476af2d,9794780.0,347450.0,215.0,9795.0,512.0,5015040.0
generate,1706023668.958926,1706023676.881169,True,739a1c20,75d9e05e-7ebd-4d4d-a721-dbaf38224d67,4100256,0,7475b42b,7988280.0,328850.0,183.0,7989.0,512.0,4090368.0
train,1706023678.153279,1706023687.982588,True,15a536f5,8d305b85-c345-4a1e-9233-e8a7186d0d9a,0,4100256,7475b42b,9851020.0,370050.0,215.0,9852.0,512.0,5044224.0
train,1706023678.097438,1706023687.910237,True,7754b43a,777dc16e-55db-46c1-af31-30ca606dff3d,0,4100256,7475b42b,9833010.0,335240.0,216.0,9834.0,512.0,5035008.0
train,1706023678.782662,1706023688.661454,True,94b16654,ce69cbc1-c4a9-4fb8-bc6c-62ea498f343b,0,4100256,8540d2ce,10068190.0,324050.0,215.0,10069.0,512.0,5155328.0
generate,1706023669.058308,1706023677.576545,True,fbf15f0a,ca454b0b-f1f1-4d8e-baf0-01a379bb224c,4100256,0,8540d2ce,8599100.0,371230.0,183.0,8600.0,512.0,4403200.0
train,1706023678.901179,1706023688.727516,True,bb593048,c92e3b27-4702-47ee-96ae-971b12a87bab,0,4100256,8540d2ce,9847090.0,367420.0,215.0,9848.0,512.0,5042176.0
train,1706023678.46039,1706023688.126527,True,6472db9f,9cf87327-debe-4155-ada1-86fe31ee1403,0,4100256,82465b27,9672200.0,336380.0,215.0,9673.0,512.0,4952576.0
train,1706023678.467634,1706023688.148448,True,02f9217f,7f076757-2b72-4c95-83bc-67618ba96899,0,4100256,82465b27,9704500.0,339130.0,215.0,9705.0,512.0,4968960.0
generate,1706023669.153576,1706023677.248501,True,420e990d,4c69459f-2c64-4bdb-9bef-e6ade6d0a8a4,4100256,0,82465b27,8170500.0,345990.0,183.0,8171.0,512.0,4183552.0
train,1706023678.609992,1706023688.310669,True,b29920a0,6a4a41ed-2024-4441-a314-531511f3bff8,0,4100256,2cc53466,9710740.0,346900.0,215.0,9711.0,512.0,4972032.0
train,1706023678.653122,1706023688.281469,True,8f2fafe2,6e6bc96d-c3f6-4337-8cf9-4c47d55d7a91,0,4100256,2cc53466,9635630.0,366510.0,215.0,9636.0,512.0,4933632.0
generate,1706023669.001868,1706023677.427231,True,e84c51af,73bb71e5-02d7-4bd3-ab29-4dd806c3abef,4100256,0,2cc53466,8442830.0,347910.0,183.0,8443.0,512.0,4322816.0
train,1706023678.582,1706023688.175761,True,3e78c32d,2b440ec0-a0a7-4a62-944c-73a6d1530393,0,4100256,8a763d8e,9617900.0,338760.0,215.0,9618.0,512.0,4924416.0
train,1706023678.580761,1706023688.637434,True,18c9246f,edf1ba77-2a19-4e3d-b2a7-1137f2853f52,0,4100256,8a763d8e,10064730.0,360530.0,216.0,10065.0,512.0,5153280.0
