func,start,end,request_id,is_cold,container_id,provider.request_id,blob.upload,blob.download,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
run_workflow,1706559830.167073,1706559830.16838,accf43f4,,,,,,0.0,0.0,,,,0.0
process,1706559827.998137,1706559829.012743,accf43f4,False,abec1f38,20628e84-c5b3-4b3a-886e-3937474f69bb,0.0,0.0,1049084.0,0.0,,,,0.0
generate,1706559827.569687,1706559827.575225,accf43f4,False,abec1f38,2ff419e7-7629-4034-a969-920debe0b1e7,0.0,0.0,0.0,0.0,,,,0.0
process,1706559829.032223,1706559830.033177,accf43f4,False,abec1f38,d9591e70-e397-46b1-91ee-739f603b43fb,0.0,0.0,1936253.0,0.0,,,,0.0
