func,start,end,is_cold,container_id,provider.request_id,blob.upload,blob.download,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
generate,1717181574.483788,1717181574.485668,True,c21f6908,afe80a30-9329-4c5f-a510-e74c5ef94077,0,0,972f4301,23670.0,178560.0,50.0,24.0,512.0,12288.0
process,1717181575.088895,1717181579.573917,True,d09f4fc8,9c04e40b-d776-49ed-bbe5-1693176a62be,0,134217726,972f4301,4510150.0,225790.0,243.0,4511.0,512.0,2309632.0
process,1717181575.019365,1717181578.95437,True,638929db,26aaba46-b4cf-4dd2-9985-23a0bcbfe689,0,117440512,972f4301,3955590.0,189810.0,242.0,3956.0,512.0,2025472.0
process,1717181575.19828,1717181579.672865,True,3ca722ed,33142c2c-39af-42e2-8dd0-d5f7dd59eea1,0,125829120,972f4301,4493700.0,224810.0,243.0,4494.0,512.0,2300928.0
process,1717181575.083625,1717181579.733797,True,080ad1df,a683c1d8-9d57-4c91-a146-d09038270df5,0,134217726,972f4301,4670400.0,236230.0,238.0,4671.0,512.0,2391552.0
process,1717181575.180496,1717181579.466977,True,644f8b68,3b748a36-89a5-4196-8754-ea103126507e,0,134217726,972f4301,4308760.0,223680.0,244.0,4309.0,512.0,2206208.0
process,1717181575.039411,1717181579.513814,True,9bd87a06,452a3476-046d-4064-868f-412f7380e083,0,109051904,972f4301,4481340.0,197720.0,242.0,4482.0,512.0,2294784.0
process,1717181575.003726,1717181579.478116,True,ae16542d,617558de-bf07-4617-b85f-3b666f7c890a,0,134217726,972f4301,4480020.0,177560.0,240.0,4481.0,512.0,2294272.0
process,1717181575.074257,1717181579.651347,True,b063f5c4,f17d99c2-a60f-480e-9d46-36edcf38ebc8,0,134217726,972f4301,4597140.0,227690.0,245.0,4598.0,512.0,2354176.0
process,1717181575.09909,1717181579.858779,True,1e8b1826,115538be-ff33-4c9d-8747-f1a75d373353,0,134217726,972f4301,4784250.0,224870.0,246.0,4785.0,512.0,2449920.0
process,1717181575.110798,1717181579.39239,True,8cbe3a1d,f294c07f-c7bd-49a7-aa11-e3f404dcc96f,0,134217726,972f4301,4287920.0,177910.0,244.0,4288.0,512.0,2195456.0
process,1717181575.179519,1717181579.730128,True,2b03b4e8,ea2cee1c-7968-45f8-9e96-48ed384067dd,0,134217726,972f4301,4558650.0,224570.0,243.0,4559.0,512.0,2334208.0
process,1717181575.17785,1717181579.645421,True,55e2797c,a35542df-2676-4288-ba2c-7e557f019644,0,125829120,972f4301,4489880.0,228990.0,240.0,4490.0,512.0,2298880.0
process,1717181575.17263,1717181579.502054,True,de603c8b,f7bc5a32-9db6-4961-90ce-3df0f9cfa54d,0,134217726,972f4301,4350270.0,220330.0,244.0,4351.0,512.0,2227712.0
process,1717181575.071237,1717181579.475613,True,fadaa38a,a53b255e-ca15-491c-93e0-d7f9ea495562,0,134217726,972f4301,4423920.0,225310.0,241.0,4424.0,512.0,2265088.0
process,1717181575.077425,1717181579.47859,True,2a009405,bdb456bc-d4ac-40fe-b913-207403cf0c59,0,117440512,972f4301,4409580.0,236490.0,246.0,4410.0,512.0,2257920.0
process,1717181575.19553,1717181579.694205,True,6ed696ca,594ad5e3-f2c1-427f-a21c-10e6b537820f,0,134217726,972f4301,4519140.0,230840.0,242.0,4520.0,512.0,2314240.0
process,1717181575.188822,1717181579.75994,True,a487dade,f333d19b-4373-43a1-98ce-d6366dfe555b,0,117440512,972f4301,4592440.0,233260.0,243.0,4593.0,512.0,2351616.0
process,1717181575.199038,1717181579.729518,True,21957c84,ed594188-698a-435f-ba8a-57580b8a231b,0,117440512,972f4301,4552360.0,228240.0,240.0,4553.0,512.0,2331136.0
process,1717181575.212499,1717181579.843581,True,e49bc7e7,354cda35-cee4-4f22-a73b-726a64139ec1,0,134217726,972f4301,4656830.0,246960.0,242.0,4657.0,512.0,2384384.0
process,1717181575.26194,1717181579.387739,True,4dd2960e,1456a947-2963-4d0d-af1b-14b96116612d,0,125829120,972f4301,4146840.0,169330.0,240.0,4147.0,512.0,2123264.0
