func,start,end,is_cold,container_id,provider.request_id,blob.upload,blob.download,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
process,1701366429.357924,1701366439.363731,True,33413204,g5dyr6brngvv,0,0,ddc4eaee,10106000.0,0.0,,,,0.0
process,1701366429.558159,1701366439.565062,True,703ad9e9,84894w4sbg9h,0,0,ddc4eaee,10188000.0,0.0,,,,0.0
generate,1701366427.341712,1701366427.347768,True,883f46a0,d4g7otdoc8fy,0,0,ddc4eaee,108000.0,0.0,,,,0.0
process,1701366428.878529,1701366438.969348,True,468fb78b,ucosdl5kt8hb,0,0,ddc4eaee,10206000.0,0.0,,,,0.0
process,1701366429.170383,1701366439.176562,True,5d69432b,cww645u84f9x,0,0,ddc4eaee,10081000.0,0.0,,,,0.0
process,1701366426.625596,1701366436.632238,True,ae0b3904,mq0duoe3cqqr,0,0,b46e90af,10026000.0,0.0,,,,0.0
process,1701366426.487659,1701366436.494833,True,001e4864,rnttwe5p57xu,0,0,b46e90af,10029000.0,0.0,,,,0.0
process,1701366426.292235,1701366436.299958,True,2b9c50cd,89l5aj6fw0cy,0,0,b46e90af,10043000.0,0.0,,,,0.0
generate,1701366426.008599,1701366426.015389,True,012a4974,6y3x9ri6jhyu,0,0,b46e90af,100000.0,0.0,,,,0.0
process,1701366426.52753,1701366436.535855,True,e77db376,cxfgijccjjuz,0,0,b46e90af,10032000.0,0.0,,,,0.0
process,1701366429.415479,1701366439.419033,True,acf2fd3c,plmfwmtps6j2,0,0,cf5607d3,10174000.0,0.0,,,,0.0
process,1701366430.102731,1701366440.123415,True,47c4acf5,4laz5a35s8d8,0,0,cf5607d3,10281000.0,0.0,,,,0.0
generate,1701366427.917074,1701366427.922292,True,d605f602,1ijznijnuxl7,0,0,cf5607d3,71000.0,0.0,,,,0.0
process,1701366429.961277,1701366439.966536,True,c5d62882,b6o2tro72ci4,0,0,cf5607d3,10169000.0,0.0,,,,0.0
process,1701366430.035506,1701366440.042888,True,05a10580,rywgwmiqd6tu,0,0,cf5607d3,10283000.0,0.0,,,,0.0
process,1701366428.974513,1701366438.980396,True,1f802436,ud6dlfzpt4ew,0,0,f1583b70,10115000.0,0.0,,,,0.0
process,1701366428.906667,1701366438.913255,True,ae539289,lsmecbekedsb,0,0,f1583b70,10383000.0,0.0,,,,0.0
