func,start,end,is_cold,container_id,provider.request_id,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
reduce,1655124850.923169,1655124851.188241,False,4db43ad9,75c34b01-5444-409b-9713-31607d90a475,d91786a2,280290.0,0.0,79.0,281.0,256.0,71936.0
map,1655124850.273398,1655124850.556403,False,e2991675,3f5b34e8-59e6-48b0-a86d-01ef303a6ea0,d91786a2,288200.0,0.0,79.0,289.0,256.0,73984.0
map,1655124850.28507,1655124850.585789,False,84e41f16,146b9932-afea-4b51-aef8-fbc607eec771,d91786a2,307090.0,0.0,79.0,308.0,256.0,78848.0
reduce,1655124850.931807,1655124851.212614,False,40a6eb0a,253c8983-8cb0-42b3-a28f-04d220a87aec,d91786a2,285600.0,0.0,79.0,286.0,256.0,73216.0
split,1655124849.806329,1655124850.08762,False,06ef7638,3d47faad-afc5-4bab-b1df-d1a8f0032ecf,d91786a2,293870.0,0.0,79.0,294.0,256.0,75264.0
map,1655124850.279339,1655124850.56792,False,bccc6bff,f0ad6a5e-83de-4970-a3df-db83f957c33a,d91786a2,304220.0,0.0,79.0,305.0,256.0,78080.0
reduce,1655124850.914087,1655124851.138623,False,bbd05084,3aebf39f-214e-4fdd-8ca8-087fc1f06037,d91786a2,246250.0,0.0,79.0,247.0,256.0,63232.0
shuffle,1655124850.642356,1655124850.723623,False,5f8ebe23,6769f376-bbdc-4667-b179-c2a549f73941,d91786a2,90200.0,0.0,78.0,91.0,256.0,23296.0
reduce,1655124850.913903,1655124851.170188,False,1e24b5db,0ee4528a-1bcb-4d87-a62e-1701f37d23ff,d91786a2,277510.0,0.0,79.0,278.0,256.0,71168.0
reduce,1655124850.928311,1655124851.180427,False,8c0b30c1,d6cd44f7-d693-45a8-a051-27e7fc76e41f,d91786a2,274390.0,0.0,79.0,275.0,256.0,70400.0
reduce,1655124851.209906,1655124851.418485,False,4db43ad9,758a412b-c4d4-4418-a88f-62c7e39fd4a3,98be488f,214920.0,0.0,79.0,215.0,256.0,55040.0
