func,start,end,is_cold,container_id,provider.request_id,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
train,1655147791.399658,1655147792.135981,False,d72ae714,uxpnwgo23r76,f99be3f9,747000.0,0.0,,,1024.0,0.0
generate,1655147790.344592,1655147791.173218,False,d47e791c,c02tbo4hj8kq,f99be3f9,838000.0,0.0,,,1024.0,0.0
train,1655147792.724686,1655147798.194915,True,6c91a60d,wz87zckfi32l,f99be3f9,6595000.0,0.0,,,1024.0,0.0
train,1655147796.917838,1655147797.722014,False,d72ae714,uxpnk6j6pew7,f5ebac2d,814000.0,0.0,,,1024.0,0.0
generate,1655147791.507457,1655147796.694802,True,7a1bb29a,jn19v172rn56,f5ebac2d,6135000.0,0.0,,,1024.0,0.0
train,1655147797.047663,1655147797.928295,False,bb53e2b6,y8uujokpxyit,f5ebac2d,889000.0,0.0,,,1024.0,0.0
train,1655147795.842101,1655147796.649719,False,bb53e2b6,y8uulcu9bgm4,03850869,816000.0,0.0,,,1024.0,0.0
train,1655147795.752909,1655147796.54758,False,d72ae714,uxpn63t4p86r,03850869,804000.0,0.0,,,1024.0,0.0
generate,1655147791.419396,1655147795.530764,True,9c25b821,19augi6uw2wz,03850869,4128000.0,0.0,,,1024.0,0.0
train,1655147797.341311,1655147798.138019,False,7d99af9a,r3ci46kodq2k,5d62687f,805000.0,0.0,,,1024.0,0.0
generate,1655147791.619541,1655147797.141786,True,36407db6,ymxr2s51esqs,5d62687f,6569000.0,0.0,,,1024.0,0.0
train,1655147797.428987,1655147798.333315,False,630ce678,tdfjmsc1drdl,5d62687f,918000.0,0.0,,,1024.0,0.0
train,1655147791.635028,1655147792.425853,False,bbbac36f,778env1giz9z,2e119b20,801000.0,0.0,,,1024.0,0.0
train,1655147793.269265,1655147799.474517,True,9312398f,dpwvj0r8j94j,2e119b20,7699000.0,0.0,,,1024.0,0.0
generate,1655147790.380863,1655147791.295182,False,31ecd956,mknfhld950yh,2e119b20,926000.0,0.0,,,1024.0,0.0
train,1655147791.535342,1655147792.319155,False,7d99af9a,r3ci1piou2vs,5002e642,792000.0,0.0,,,1024.0,0.0
train,1655147791.426694,1655147792.315138,False,bb53e2b6,y8uup3ckg82n,5002e642,896000.0,0.0,,,1024.0,0.0
generate,1655147790.363065,1655147791.240813,False,10cd4714,7jlbkw851h8x,5002e642,887000.0,0.0,,,1024.0,0.0
train,1655147786.394895,1655147787.235291,False,630ce678,tdfjt1byfw7f,2aa4886c,852000.0,0.0,,,1024.0,0.0
train,1655147788.310377,1655147794.144224,True,ed1a6243,3f25pfb7otm9,2aa4886c,5857000.0,0.0,,,1024.0,0.0
generate,1655147785.247919,1655147786.180685,False,fc1830ba,vaa02zjzumci,2aa4886c,942000.0,0.0,,,1024.0,0.0
generate,1655147785.223689,1655147786.089949,False,c9f796b4,tikmdc6593yh,774aed41,876000.0,0.0,,,1024.0,0.0
train,1655147788.212619,1655147795.208813,True,b402f635,d2cigsinbulo,774aed41,8564000.0,0.0,,,1024.0,0.0
train,1655147786.225228,1655147787.041051,False,d72ae714,uxpnybc3lv52,774aed41,825000.0,0.0,,,1024.0,0.0
train,1655147792.756486,1655147793.531977,False,7d99af9a,r3civu9ru9m8,2a1266f3,785000.0,0.0,,,1024.0,0.0
train,1655147794.513474,1655147800.370829,True,b2f9053a,9ajzr1m5qyta,2a1266f3,5894000.0,0.0,,,1024.0,0.0
generate,1655147786.657171,1655147792.533015,True,ed788869,7z87c2yww8l8,2a1266f3,7175000.0,0.0,,,1024.0,0.0
train,1655147794.060622,1655147794.858135,False,020306d8,brq0kptgare2,d3c145c9,811000.0,0.0,,,1024.0,0.0
train,1655147792.26149,1655147793.028104,False,ff065856,9nagfkcytzkt,d3c145c9,778000.0,0.0,,,1024.0,0.0
generate,1655147786.564265,1655147792.053802,True,eed6397d,381vnp5kf9ez,d3c145c9,6528000.0,0.0,,,1024.0,0.0
train,1655147790.405287,1655147791.24604,False,d72ae714,uxpnzfp8rgc2,823f890b,853000.0,0.0,,,1024.0,0.0
train,1655147790.520337,1655147791.411304,False,bb53e2b6,y8uubfb3fka9,823f890b,900000.0,0.0,,,1024.0,0.0
generate,1655147785.250011,1655147790.179331,True,a0f8ae70,bn3j2bp6c7kp,823f890b,4954000.0,0.0,,,1024.0,0.0
train,1655147792.154053,1655147792.921519,False,d72ae714,uxpnjb8fouya,4fb3dcf1,782000.0,0.0,,,1024.0,0.0
generate,1655147786.593614,1655147791.943639,True,71ceb8d9,5lsr6cw87tdh,4fb3dcf1,6492000.0,0.0,,,1024.0,0.0
train,1655147793.436711,1655147798.372285,True,c5402fcc,llr9e7m3fhcp,4fb3dcf1,4956000.0,0.0,,,1024.0,0.0
train,1655147792.723573,1655147793.573825,False,3013c5d2,ymqftfpsa7ji,87f732dc,862000.0,0.0,,,1024.0,0.0
train,1655147793.776695,1655147798.950703,True,16486cff,tr2bsfvkrfzt,87f732dc,5191000.0,0.0,,,1024.0,0.0
generate,1655147786.957996,1655147792.440679,True,2fe02ef7,g57ctoxmgzsd,87f732dc,6744000.0,0.0,,,1024.0,0.0
