func,start,end,is_cold,container_id,provider.request_id,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
decode,1655282838.316086,1655282842.028486,True,86604a03,35fbeb97-05a4-4880-a957-760fcccf0a66,b0d2a313,3717770.0,210400.0,212.0,3718.0,1024.0,3807232.0
analyse,1655282842.70977,1655282873.46707,True,9ca197da,859b5ef7-af22-4b63-94f1-f04d1b47133a,b0d2a313,30763940.0,191160.0,690.0,30764.0,1024.0,31502336.0
summarize,1655282877.842837,1655282877.842903,False,2343f3f3,d25383b7-d3fe-4772-975b-ac224a290a89,b0d2a313,4730.0,0.0,60.0,5.0,1024.0,5120.0
analyse,1655282842.873469,1655282877.782977,True,7fe9bfa6,99c9a987-4da4-40fd-be38-c5a82e143f87,b0d2a313,34915160.0,233930.0,690.0,34916.0,1024.0,35753984.0
analyse,1655282843.01779,1655282876.959716,True,886320e9,8bd75bf5-7de8-4954-9754-7e7f6a2c004d,0cad3740,33948740.0,210460.0,683.0,33949.0,1024.0,34763776.0
analyse,1655282842.915652,1655282875.579411,True,9a8b7963,8e5ee534-f80a-47b4-bbfc-df7ee5a114ec,0cad3740,32676920.0,183170.0,684.0,32677.0,1024.0,33461248.0
decode,1655282838.433774,1655282842.215966,True,0a87fc42,c364b598-09d5-4e5d-adcc-90fe5db3444c,0cad3740,3787300.0,211460.0,212.0,3788.0,1024.0,3878912.0
summarize,1655282877.019212,1655282877.01928,False,9e136402,e0a08f79-b4f8-43a1-8e13-9dd2f89ad2c4,0cad3740,4980.0,0.0,60.0,5.0,1024.0,5120.0
decode,1655282838.319573,1655282841.889945,True,5f4298d4,0cbb1b97-40ba-43a3-be30-5899538b90c0,11ba8cbd,3575800.0,266540.0,212.0,3576.0,1024.0,3661824.0
summarize,1655282876.31427,1655282876.314335,False,7a8ec4e7,36d5cfe2-ba7f-41df-8242-10e9d37ce327,11ba8cbd,12380.0,0.0,60.0,13.0,1024.0,13312.0
analyse,1655282842.591169,1655282876.234425,True,81df7744,ca60dcc6-65d5-4aae-bacb-533dbca9a762,11ba8cbd,33649920.0,210980.0,684.0,33650.0,1024.0,34457600.0
analyse,1655282842.58937,1655282875.826617,True,78b1215e,a60e474c-2dca-4b1b-b8f0-a796a4c6342c,11ba8cbd,33242879.0,214120.0,686.0,33243.0,1024.0,34040832.0
summarize,1655282877.187683,1655282877.187748,False,9e136402,ebda05db-4bd7-4086-95ad-52a15214f92b,d7f7efce,4880.0,0.0,60.0,5.0,1024.0,5120.0
analyse,1655282842.961875,1655282877.110738,True,0520f110,e71b7637-5ac3-4f34-8eb4-49f6bcbf104e,d7f7efce,34154810.0,221170.0,688.0,34155.0,1024.0,34974720.0
analyse,1655282842.805305,1655282875.352613,True,01116b11,8d8ede7e-b60f-4aa1-b0c8-0dcae66b22ca,d7f7efce,32552250.0,210200.0,682.0,32553.0,1024.0,33334272.0
decode,1655282838.461139,1655282842.124794,True,7a0f9b21,771860ad-f6bd-4d58-9ba8-230850371cb4,d7f7efce,3669440.0,204790.0,212.0,3670.0,1024.0,3758080.0
analyse,1655282842.966778,1655282876.31211,True,80da3547,6aadb100-61d2-4f13-94a3-66bb4ead2f22,3ea16c75,33351030.0,260709.0,690.0,33352.0,1024.0,34152448.0
decode,1655282838.342295,1655282842.064365,True,5df68e81,fbd4f76b-2599-4c31-a837-9cb0e8039c0d,3ea16c75,3726750.0,197660.0,212.0,3727.0,1024.0,3816448.0
summarize,1655282877.426795,1655282877.426862,False,2343f3f3,c540264e-7729-4cba-99de-1ba41a64cfb1,3ea16c75,4860.0,0.0,60.0,5.0,1024.0,5120.0
analyse,1655282842.892021,1655282877.369375,True,463e5af6,9d5949e6-9bc4-413d-bb7e-6ec48aa5f5ba,3ea16c75,34482880.0,221370.0,684.0,34483.0,1024.0,35310592.0
analyse,1655282842.763219,1655282876.42336,True,c761fdbf,c360d2a5-dcc5-4f11-a211-cc91a7aafe51,07e562a5,33675480.0,218660.0,688.0,33676.0,1024.0,34484224.0
analyse,1655282842.633914,1655282875.685831,True,c05bee6f,58a263cb-4406-43ff-931a-c55e4e3bcacc,07e562a5,33066140.0,204430.0,687.0,33067.0,1024.0,33860608.0
decode,1655282838.284684,1655282841.936365,True,8c6f6742,785b6cf7-5050-4b7d-97e1-02e731dc453c,07e562a5,3656280.0,206800.0,212.0,3657.0,1024.0,3744768.0
summarize,1655282876.484753,1655282876.484819,False,7a8ec4e7,6ab604d2-82e2-49d4-a2fa-3e45f5f59206,07e562a5,7300.0,0.0,60.0,8.0,1024.0,8192.0
analyse,1655282842.603933,1655282876.036164,True,20a20d5a,595c9952-e71f-4496-b9cc-24814d939946,02ef3432,33437610.0,209230.0,688.0,33438.0,1024.0,34240512.0
summarize,1655282876.096797,1655282876.096864,False,7a8ec4e7,6562de16-6136-4c5c-94d5-bf2f7fb0887c,02ef3432,5150.0,0.0,59.0,6.0,1024.0,6144.0
decode,1655282838.231595,1655282841.867348,True,2537cb9d,cfc6239e-dc1a-4917-81ae-5ff8f91096dc,02ef3432,3641500.0,209710.0,212.0,3642.0,1024.0,3729408.0
