func,start,end,is_cold,container_id,provider.request_id,blob.upload,blob.download,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
process,1717177254.448212,1717177254.477897,False,7b4959d3,4ce53b64-59a0-4534-b2fe-2d53287e64b2,0.0,0.0,4f11b2e6,69545.0,0.0,,,,0.0
process,1717177255.621778,1717177255.653877,False,7b4959d3,20647f7a-f211-4414-b29f-4f6330a8c8a3,0.0,0.0,4f11b2e6,88884.0,0.0,,,,0.0
run_workflow,1717177255.760135,1717177255.7612574,,,,,,4f11b2e6,0.0,0.0,,,,0.0
gen,1717177253.842197,1717177253.863587,False,7b4959d3,0e143ff3-84fd-427f-8727-b0194fd41685,0.0,0.0,4f11b2e6,0.0,0.0,,,,0.0
process,1717177254.061509,1717177254.085113,False,7b4959d3,b10f4edb-2e4c-47fb-91ac-fa5992230bab,0.0,0.0,4f11b2e6,47625.0,0.0,,,,0.0
process,1717177255.094778,1717177255.13924,False,7b4959d3,0faca1a9-a4bc-4a2f-b1f5-344664e5808b,0.0,0.0,4f11b2e6,77505.0,0.0,,,,0.0
process,1717177254.263072,1717177254.282603,False,7b4959d3,fe4f53c7-fbce-454a-8864-030ab0d7287f,0.0,0.0,4f11b2e6,46567.0,0.0,,,,0.0
process,1717177254.646791,1717177254.669617,False,7b4959d3,16ca30ae-b883-4900-b287-0bde3dc55fcd,0.0,0.0,4f11b2e6,47838.0,0.0,,,,0.0
process,1717177255.360776,1717177255.396487,False,7b4959d3,0995d0f4-6aac-4a98-9d5e-4c5fe500cea9,0.0,0.0,4f11b2e6,69916.0,0.0,,,,0.0
process,1717177254.861951,1717177254.912104,False,7b4959d3,06fb4ec5-f44b-478c-a439-3419d6f246c1,0.0,0.0,4f11b2e6,103567.0,0.0,,,,0.0
