func,start,end,is_cold,container_id,provider.request_id,blob.upload,blob.download,request_id,provider.execution_duration,provider.init_duration,max_mem_used,billing.duration,billing.mem,billing.gbs
individuals_merge,1704271979.847725,1704271984.170097,True,3c707e50,a5a2e9c4-a975-4cd0-b9ba-9a3789b21f53,481070,485641,dda635b8,4329690.0,230950.0,129.0,4330.0,2048.0,8867840.0
mutation_overlap,1704271985.390964,1704271990.692812,True,1135f736,de2c9446-07f8-4fd4-9b59-42143858d103,152977,682660,dda635b8,5312060.0,267330.0,215.0,5313.0,2048.0,10881024.0
individuals,1704271733.377644,1704271836.828444,True,6d51d209,cf4ac896-1f5d-4077-8e22-3015422e72a9,48785,20078,dda635b8,103458020.0,201520.0,112.0,103459.0,2048.0,211884032.0
frequency,1704271985.133871,1704272095.367791,True,52f9522c,9e7a322b-f3ee-4447-aafd-55f9e4773eae,254409,683076,dda635b8,110241010.0,199370.0,242.0,110242.0,2048.0,225775616.0
mutation_overlap,1704271985.276501,1704271989.508213,True,45fb1cd6,54160b0d-b2c3-47ac-acc6-6b849d8ff8f5,146695,678620,dda635b8,4239400.0,245390.0,201.0,4240.0,2048.0,8683520.0
individuals,1704271733.464082,1704271978.905238,True,bd19f227,edfad92e-3b59-4e2d-a4e2-9181acf43e28,132381,20078,dda635b8,245446540.0,247920.0,134.0,245447.0,2048.0,502675456.0
frequency,1704271985.167412,1704272096.384577,True,eb0eadfb,4c7c427f-4d84-430f-af7c-ad34f7c3cff1,248226,682012,dda635b8,111225590.0,214750.0,242.0,111226.0,2048.0,227790848.0
mutation_overlap,1704271985.262589,1704271989.973127,True,09780a83,a6ba4f79-e73b-4888-a1a7-c373e26f38d0,152196,682012,dda635b8,4716900.0,230790.0,209.0,4717.0,2048.0,9660416.0
mutation_overlap,1704271985.311021,1704271990.75979,True,edd800bb,1757ac97-df0c-44ac-a7d6-a973e94b79a6,155980,685852,dda635b8,5456230.0,242850.0,222.0,5457.0,2048.0,11175936.0
frequency,1704271985.155019,1704272111.16655,True,f8b6467a,f81b1d93-eb69-4d86-8f28-64f0a3b8fbea,213087,678620,dda635b8,126020590.0,233620.0,241.0,126021.0,2048.0,258091008.0
individuals,1704271733.446602,1704271977.705598,True,94066b81,07883aec-4d3d-4676-b937-83e01d846ed1,86929,20078,dda635b8,244269370.0,261570.0,125.0,244270.0,2048.0,500264960.0
mutation_overlap,1704271985.322941,1704272001.905951,True,07cdd661,ca7930e2-6091-489a-b3f0-b6c943be8bee,178674,705764,dda635b8,16591390.0,231390.0,401.0,16592.0,2048.0,33980416.0
individuals,1704271733.371991,1704271942.398464,True,45ae5e53,33d00124-53c1-4781-bf79-4ca489de1512,77458,20078,dda635b8,209035390.0,202280.0,122.0,209036.0,2048.0,428105728.0
individuals,1704271733.498595,1704271978.266685,True,fcd2d23f,5fa3a763-ba7d-4724-ac7f-cd20f0e6dd54,140088,20078,dda635b8,244774950.0,235820.0,135.0,244775.0,2048.0,501299200.0
frequency,1704271985.13891,1704272121.887772,True,8a4876a3,62416c1f-835e-4d97-a7ea-950f209cad1f,277282,705764,dda635b8,136755470.0,199090.0,242.0,136756.0,2048.0,280076288.0
mutation_overlap,1704271985.294795,1704271990.342628,True,d1a768c9,c888aeef-4e04-40f8-9a72-c3b54c373302,151948,683076,dda635b8,5054600.0,232220.0,215.0,5055.0,2048.0,10352640.0
frequency,1704271985.173893,1704272095.550189,True,fdf7487d,60bb7fa2-d5e5-453c-a653-c64de9c4b64e,253579,682660,dda635b8,110383400.0,199980.0,242.0,110384.0,2048.0,226066432.0
frequency,1704271985.173679,1704272114.92886,True,100bc448,46844fdc-b475-4005-a2a2-5071d30eefe1,260655,685852,dda635b8,129760380.0,236300.0,242.0,129761.0,2048.0,265750528.0
sifting,1704271979.855415,1704271982.870791,True,8122778c,18e8111e-203b-48d0-ad68-2e3afba785a7,176616,267806263,dda635b8,3022530.0,223240.0,716.0,3023.0,2048.0,6191104.0
frequency,1704271985.414594,1704272094.31694,True,3529ef0f,5eff211b-e5e8-44d0-a90c-89eeb3bc74ff,213130,678633,581ee0d7,108908100.0,196400.0,241.0,108909.0,2048.0,223045632.0
frequency,1704271985.448194,1704272114.338253,True,251c6576,62002e8a-5054-4b4f-9f71-6f886d53948b,253676,682673,581ee0d7,128897420.0,250680.0,242.0,128898.0,2048.0,263983104.0
individuals,1704271733.363114,1704271979.437499,True,d6bd4ee9,ea2e47cb-7dea-41c2-8aa4-81d2a416149a,77724,20078,581ee0d7,246080600.0,240900.0,122.0,246081.0,2048.0,503973888.0
mutation_overlap,1704271985.432527,1704271991.110992,True,f3e82d5c,fde06b90-3810-43a0-89da-5390b413656a,155988,685865,581ee0d7,5685520.0,265540.0,221.0,5686.0,2048.0,11644928.0
mutation_overlap,1704271985.528082,1704271990.67739,True,29013a4b,f7ba88f3-df79-45ce-aed5-52a9bf76e0f0,151953,683089,581ee0d7,5155390.0,242980.0,215.0,5156.0,2048.0,10559488.0
individuals,1704271733.36664,1704271854.194088,True,30d3e4d0,af3ddb7f-3616-482a-be02-356472299287,49058,20078,581ee0d7,120832910.0,245000.0,112.0,120833.0,2048.0,247465984.0
mutation_overlap,1704271985.533731,1704271990.291939,True,c1d854b0,16867225-ce96-48b8-9d8c-893553617a21,152202,682025,581ee0d7,4765820.0,252360.0,209.0,4766.0,2048.0,9760768.0
mutation_overlap,1704271985.541016,1704272001.63133,True,578686d3,ee5f1e74-ff49-434e-9786-34211f85d0bf,178658,705777,581ee0d7,16097400.0,259170.0,401.0,16098.0,2048.0,32968704.0
frequency,1704271985.468298,1704272095.792691,True,a4f86fdb,b6af8b75-cee5-4130-88b7-cbd8e6c8f591,260714,685865,581ee0d7,110332280.0,211490.0,242.0,110333.0,2048.0,225961984.0
